id,type,series,series_length
733,sin(2x),-0.246580745545891 0.229480411861245 0.624821927106115 0.738705602568825 1.31181015308939 0.152410954231344 -1.75274030078397 -0.934140514079883 -0.129653679081454 0.367542018186314 -0.107625005867929 -0.100520654580307 0.225766546221876 0.141187714999614 -0.916380475788806 -0.788825298933253 -0.676836420636101 -0.41507030217479 -1.19660733848847 0.52434783891271 1.11974790229792 1.85741520979846 0.701376626636313 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
734,sin(0.5x),-0.943252853405221 -1.32587670264461 -1.39074458905655 -0.585855792537098 -0.563398877699151 -0.551239926811361 -0.580004983002589 -0.369074521490355 -0.563729891314718 -0.632815632068346 -0.334633479596652 -0.49383505758437 0.552046068272472 1.31904922277793 0.876889657496437 1.43834603882428 1.37152402897262 1.11019043832231 0.277477459590455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
734,tanh(x),-1.4357498070535 -1.2456515866971 -0.873177585567852 -0.210695549073934 -0.699379784853527 -0.91283927589638 -0.917737241858484 -1.70124434847604 -1.76663355789287 -0.880009603172527 -0.0664753572979204 1.05098579018223 1.08920449760955 1.11901016881028 1.34957234933135 1.79583031415147 1.87166212465808 0.775682240141555 2.20968361626306 1.93957041917897 0.878930717641092 1.10731467534525 0.919800717793903 0.265641314560631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
734,sin(2x),0.810607800394008 -0.592614564246465 -0.419984207158618 -1.08802841566218 -0.298920905956749 -0.517750471841681 0.877739575708385 0.64181110775694 0.83044501507366 -1.84646461605953 -0.953218523204994 0.0604204020314811 0.576271494090237 0.174066760852017 -0.0370266492463773 -0.388821575218971 0.852504574808103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
735,sin(0.5x),-1.68918161489044 -1.12569490244742 -0.713021288954267 -2.21449315218224 0.400635378032594 -0.123494017850626 -0.137060931972592 -0.233880744554097 -0.00515830327080129 0.373885838202185 0.245757035090227 0.545242048988697 0.488092075794545 1.35008929213224 1.14042727559771 0.67548433954564 0.74711321038992 -0.174608466905398 1.26789873462007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
735,tanh(x),-1.36652856715481 -1.88324449672589 -0.565063703093686 -1.07447241210335 -0.451368698354208 -0.386886756865089 0.63180823570643 -0.165328933232535 0.694584828774072 0.755874377160167 0.802713434530163 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,11
735,sin(2x),-0.322265992185954 -0.224071909263269 -1.19459936242407 -0.142641890313529 0.341949537473943 0.823255284901977 0.934280710575846 0.984952667223968 0.661180007499211 -0.354932963732846 -1.64025985873783 -1.19618341216321 -0.155180052673421 -0.205914104199807 1.10638789402099 -0.748444615705431 -0.336694632152932 -1.25582924068795 0.491277072989387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
736,sin(0.5x),-0.982866895981508 -0.570445908406621 -1.72103330517067 -0.96794768103554 -0.577328404778881 -0.969212938610104 -0.762517698300953 -1.04376793972935 -0.402725657622703 -0.89411802689482 -0.464948352701231 -0.418893897028574 -0.972377231962912 0.696444678064794 0.435215545178246 1.30003339668353 1.00709293865885 1.35951888417071 0.948930974588288 0.326246082317233 1.00247740093062 -0.218165562893586 0.633773391673643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
736,tanh(x),-0.560903450968818 0.133389210671088 -1.64198517065616 -1.27005221369904 -0.525324051995613 -1.42978284985792 -0.0700147801772115 0.730020886609594 0.172334854854238 0.050335738006266 0.558291904251131 1.26787164383998 0.591867898468551 1.13871773539616 1.14254843099037 0.625287204866185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
736,sin(2x),0.146699568876932 -0.66371668724305 0.226382635236761 -0.57378221898986 -0.875497856048426 -0.50311994200165 -0.830839062041622 -1.06072453134974 -0.517760262707709 -0.40187555403482 1.13261952100991 0.879827781548008 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
737,sin(0.5x),-0.462427035517901 -1.44931004150265 -0.297846793108189 -1.23131080638911 -1.06271638623794 -1.13415991461743 -1.4383749233972 -0.0908241048045941 -0.305985853131535 -0.0495575739541108 0.0546280078536159 -0.0458975845007717 -0.0785875804212438 0.509926187753115 -0.888816619006314 1.13035003266954 0.749132328997709 0.968709165602323 0.656990057156563 0.498674997029165 1.94851737689947 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
737,tanh(x),-0.947623557144327 -1.36565357894697 -1.47435277964972 -1.41735264224959 -0.443464283903948 -0.642938218202519 -0.355906370650453 -0.743927840936374 -0.472611121997296 -0.38914074854707 0.722344913582744 0.885791573732648 0.30026387649225 0.678773356176262 -0.386578697553693 0.328841128261416 1.46912758726319 1.62597303540556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
737,sin(2x),0.197062477822857 -1.39527467216105 0.729090510259111 0.844009465526546 -0.537132240946438 0.458810554603531 -0.657827333772515 -0.267885282906932 -0.523890266312255 1.56656663326653 0.219045572897396 0.0706963012568871 0.945263022423215 0.443856081619342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
738,sin(0.5x),-1.28031843507973 -1.24541482790974 -0.533081544668124 -0.813773956072285 -0.670682539372051 0.590664791435206 0.0609423624633837 0.945932530222009 0.74835588830303 1.82714476753512 -0.227224040416931 1.06582370845451 1.54722680468692 1.4539368305089 1.31142118227729 0.771565930492789 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
738,tanh(x),-1.34730252484624 -1.61591814591361 -1.06941871753827 -1.35260101715187 -0.672686332828939 -0.130703941829382 -1.04698787353713 -0.795462159040791 -0.292780241174182 -0.521027941207141 0.45213056736094 0.805359016698552 1.28209329706822 0.52291405917584 0.548420040061068 0.214089505146089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
738,sin(2x),-0.44093353785669 -0.922859072207898 -0.19229001035335 -0.465797715745112 0.736153120481967 0.181875927783047 0.675223152711488 0.164738279528686 -0.0429385970129411 0.940288398226775 0.975929525217253 1.25437116299224 0.196606912573383 -1.59156905851168 -0.811790476886733 -0.284771742653171 0.323613098663246 0.56879715981571 0.0644894739347042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
739,sin(0.5x),-1.09834544052657 -1.29430995219104 -0.901322151341124 -0.690720680982959 -0.717641968499397 -0.928762581101268 -1.22715028027237 -0.886065288334095 -0.760198189973103 0.351409012943162 1.92246045706245 0.872659929172794 1.41254456384718 1.41967725945807 0.633089612870838 0.68743655511334 0.637243477797601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
739,tanh(x),-1.63531069674277 -0.377884638797044 -0.73449102363793 -1.84219551613759 -1.26658458258039 -1.64494095338947 -1.05286119061663 -0.883660030899696 -0.69435154123584 -0.601484839683928 -1.41886105216805 -1.67949317189185 0.828438809678762 -0.801955720303662 -0.245632342768571 0.183364015411563 0.485400295619031 1.33037754934194 0.247176167671267 0.356999138608704 0.127812946124166 0.342770157582188 0.0904396358584747 0.68624713348961 1.17591561953881 1.41112252075176 1.02037740351951 0.728042189903866 0 0 0 0 0 0 0 0 0 0 0 0,28
739,sin(2x),-0.471314980778612 -0.109831482234472 1.67291075236139 0.0807952593167187 -1.16742072902568 -0.762278237603342 -0.696219001921208 -0.454862239428988 0.554796290080916 0.446077728704346 0.718319576650208 -0.982295193934409 -1.55437074375325 -1.01608607828075 -0.537278687067766 1.59161258921655 1.17113463372727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
740,sin(0.5x),-0.410533534731305 -0.00567421702104365 -0.854583905542018 -1.19374561054044 -1.18545197547386 -1.83098535176311 -1.04327492396426 -0.678743130570094 -0.599311434751772 0.792748068849541 -0.137402246373513 1.2643279534334 0.0392204948555143 0.225679145886607 0.44736649576651 1.32761266699937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
740,tanh(x),-0.656091871774328 -1.12657489492924 -1.25358154515001 -1.77041584471756 -0.453810923863454 -0.36622488599209 -1.2069887508153 -0.253418558008727 -1.51548661604815 -0.599763368278652 0.450856269953277 0.43236842557833 0.576418063173679 0.532190342171545 1.22299878221159 1.80721843736542 1.78155023556027 1.61836052342129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
740,sin(2x),-0.605061702334579 -0.928582775909629 -2.10612005333568 0.067692272598298 0.487481753188921 0.511088899892781 1.34395254272518 0.0680451448950447 -0.329832949671899 -0.337567413532058 -0.00456269115668088 1.25108739995061 -0.0237566470328128 -1.4672645213668 -0.307027967832595 -1.06419311936145 -0.805964095275101 0.0517694694446597 -0.110994421003837 0.921657771824363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
741,sin(0.5x),-0.827528405576987 -0.571401749770557 -0.945393667365563 -0.620024587979242 -1.17658739976516 -0.975703055514467 -1.37916786763534 0.100883320322654 -1.07045479289206 -0.207211006024257 -0.0361821737942992 0.455811185858881 -0.0461767569272203 0.670143584471616 1.36460259235686 0.810220718089237 0.984032406435366 0.781202759538486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
741,tanh(x),-0.833632072724127 0.32131327866029 -0.639725583849588 -1.5600318170013 -1.5545010126862 -1.21855515015566 -0.343175322494685 -1.34723308609148 -1.23573441188468 0.305128904474835 0.561734214817761 -0.344394460489198 0.558386606265207 0.793881473650321 0.484370919307882 1.5472891731561 1.04682413352837 1.27177598468773 1.29594670445279 1.06084562259586 1.1418107948779 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
741,sin(2x),-1.33343455491021 -0.506668632764245 0.405694259719548 1.09657141333435 1.42770547095918 -1.2446656875378 1.02210242347387 0.599709022376365 -0.963166883070118 -0.771449993788996 -0.130877879464023 -0.0567095923028531 -0.21186421341978 0.0116790245225475 0.863159331158472 0.287778924156442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
742,sin(0.5x),0.121683977766818 -0.226009046751727 -1.19160437491488 -1.19076329591102 -1.02358694221143 -0.373441024064818 -0.600274625632898 -0.933748543032209 -0.0147142314208027 0.826525529297897 0.0786372782014167 0.899487342189399 1.19062588454625 0.698830071759852 1.29090699328587 0.847474146495429 0.712916411858969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
742,tanh(x),-1.45633581412305 -1.48080256003348 -1.15952103211602 -0.840797802813446 -1.82578629552467 -0.259424362167564 0.811515358231938 0.298015909366946 1.44133823937067 0.407537337320117 1.09133846607143 1.40504345860673 0.327291316026323 0.298301224515025 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
742,sin(2x),-0.587426419756734 -0.438069529178483 -1.40786551619209 0.914881871452805 1.01035194266775 0.447654957706177 -0.273333242192454 -0.757813454189331 -0.266309238744687 -0.781296330400082 0.0060931691493982 -0.0866757432122461 0.782371044902302 0.700332010708557 0.508411264381205 0.400555402300903 -1.25082744345864 -0.851392883640126 -0.547119097961321 -0.247260934189109 -0.190243131831985 0.878539765964731 0.759943965455354 1.01756003795865 -0.150123538617385 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
743,sin(0.5x),-0.571854122935372 -0.931777005321543 -1.74728008605271 -1.13012749038156 -1.24569191946579 -1.18658220664978 -1.05097842864058 -0.753960806206713 -1.44159488788516 -0.301394479055696 0.505112716477631 1.2153588653423 1.49715386575564 1.01919545333151 1.57285326841573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
743,tanh(x),-1.44566554336952 -1.03117236747069 -1.75660172118724 -0.347489588043824 -1.10081710878831 -0.71725843412764 -0.7478737846759 -1.05216347300336 -1.15921621673894 -0.614844173042541 -0.294746600952424 -0.269314459119828 0.963201047091158 1.91723155818408 1.44900833262146 1.73654042430201 0.936914980900687 0.859829291874793 0.331240400060351 1.81899272858019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
743,sin(2x),0.720089731329792 -1.24444429562452 1.08113917985345 1.39909723614308 -0.932242580969162 -1.27185271843782 -0.912982761009288 -0.0324395647972721 0.0957950521811916 1.11229287253083 1.03790190784078 0.489766190604492 0.269084722268408 0.0532024661948002 -1.31148949369285 1.1675286666698 0.38375076763573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
744,sin(0.5x),-0.37105098897003 -0.386737111243316 -1.62185817855763 -0.689674677472924 0.0866755723348882 0.0830425221956625 -0.428508466531802 0.0119681351451786 -1.22843824406295 0.562016021158896 0.325372232125363 0.427042246869105 0.772319926580943 0.619630632302656 -0.0922547553856626 0.943913273628751 0.622498953071356 1.10961613591429 1.38311640340923 0.404237459857776 0.704563227623054 0.632113257740213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
744,tanh(x),-1.20956162635373 -0.81619414897767 -1.16344688193011 -1.34109154999698 -1.15760772383779 -0.815062439312922 -0.485108571347175 -2.02867553633024 -0.112699155237034 0.48291063433933 -0.19577000243648 -0.0725840675917448 -0.375001698024101 0.496156575332259 0.354666522467445 0.931087719530907 0.213086176258504 1.26355173566159 0.898877191312805 0.398490610495345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
744,sin(2x),-0.852199022405208 -0.859541964233569 -1.743739347423 -0.0898953347273613 -0.378328235763365 -0.147957698682743 0.477855671288198 1.32166835020178 0.623751912277956 -0.295270119248149 -0.60280262898585 -0.802498205624733 -1.07922459906262 -1.54140554939875 -1.20591813121781 -0.443967244755856 -0.441050065254203 1.22794749096962 1.4023930083941 0.912597362782419 1.52185536688451 -0.407872596074631 -0.633383522283032 -0.371387763809911 -1.93249449536556 -0.185320821231252 0.208292424952824 0.503531417310788 0 0 0 0 0 0 0 0 0 0 0 0,28
745,sin(0.5x),-0.710465770409738 -1.11891148323384 -0.530933735067792 -0.254524726124966 -1.5836624948085 -0.51103145824186 -1.15001755869095 -1.20553361592773 -0.902766812038699 0.214726617235594 0.355744892623279 -0.169112869757196 -0.327665850893102 0.57313185888565 0.950167404827901 1.97570353633457 1.43534401138144 0.448998883609374 1.12077528142764 0.680723594393375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
745,tanh(x),-1.57953268782392 -0.481984877648205 -0.768837883805392 -1.33506924146239 -0.473362485925467 -1.41513891273041 -1.71448320950769 -0.300463807160909 -0.28094328539619 -0.462939116339601 -0.163311804518714 0.639111177838382 1.09947775346657 1.67337830272368 0.683357641051211 0.991158775546022 0.800243622157502 0.179355320489994 1.08475769089358 0.390510081645431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
745,sin(2x),-0.49145626853492 -1.13622816140421 0.293021007800176 0.299105098551598 1.52419095776368 1.6172088124682 -0.0201846551749902 -0.94650810726102 -0.97721745809576 0.362476062807012 -0.141259490806862 -0.117612436672959 1.38001002515778 0.040604037819765 0.122686109907823 -0.734950699652324 -0.878848033935483 -0.32979930177093 0.888258019844058 1.11535394241067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
746,sin(0.5x),-1.55558418061115 -1.19078289703472 -0.858266003079893 -1.15564898946096 -2.01806900423571 -0.0714445600727788 0.950542853891557 0.493423671955965 0.995746308107137 1.68501259843054 1.03936105046667 0.760384877469502 0.214160458190803 1.26739879373326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
746,tanh(x),-0.839734517937564 -1.27613199792839 -1.30511749567069 -1.01147932075556 -1.92893551579278 -0.66708051016725 -0.143201027036649 -1.52544579138687 -1.07837133959187 -0.388820039081234 -1.10946256213214 0.0903560809102637 0.471303407540762 2.02433970209788 1.1715381859501 1.32431178855354 1.23466038937626 1.46745649646133 1.30784061098842 1.49994630336825 1.51239656453201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
746,sin(2x),-0.567785048628617 -0.182890444371861 -0.933170875559025 -0.976028861707285 1.78547242652463 1.79942706743271 0.885087758409241 0.190461005734511 0.389314281658047 -1.47391190728025 0.283684534652536 0.590463884485502 0.488091019326469 -0.47287175967302 -0.143603892727563 0.0197054970137858 1.78340492047066 1.60003044169083 0.608629151893543 0.304387356170306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
747,sin(0.5x),-1.6129010113832 -1.82100022491743 -0.318122088799063 -0.793691686642218 -0.541377781063396 -1.63105800150575 -0.554782020636284 0.00739827566614409 0.458982877239132 -0.566499622656719 0.32766142499732 -0.592000111757039 1.03700879572362 0.489132428894487 1.38296277742542 0.868722876820007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
747,tanh(x),-1.69356443548475 -0.843571158772845 -0.756419431874139 -0.748350428049361 -1.68730017006818 0.216422993243819 -0.910944935237396 0.515273769402878 0.382325273080466 0.683011380494135 1.02345977154448 0.587331810965732 0.899872450194208 1.48980729919022 -0.0321253290251272 1.3869669096488 0.820571150393625 1.02328330717514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
747,sin(2x),0.380390742420957 -0.931705262555933 -0.861424121198139 -0.690734212972319 0.752429852107424 0.683575587497819 -1.50403945608374 -1.23302522809744 -0.17051916697871 1.23157365814193 0.0913893719563943 -0.106684612763099 0.572408909099203 -0.94624145200032 -1.08474708833524 -1.25021252247634 0.263263284253856 0.153501733603559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
748,sin(0.5x),-1.09543170087821 -1.19425846647294 -0.339026480434399 -1.30230367993539 -0.984517650204841 -0.767164089009138 -1.26022513767596 -0.04636861537141 0.0200181644472443 0.514271755101352 -1.0579911997456 0.440148029648997 -0.0849613258098241 0.536509091498434 0.647375925702933 0.691119461282629 0.748562340900041 0.728686665783741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
748,tanh(x),-2.02236044659821 -0.460793622725078 -1.02530572736233 -1.16563264160916 -0.647357695433971 -0.415979699937706 -0.731297154916207 0.131653398649502 0.0587857369619311 0.547003687077248 0.561790654649522 0.0318893688032561 0.704388131562684 0.194167080082889 0.095963976226852 0.273888648399788 0.220430385918475 0.79695770177159 0.20673825948838 0.800558847035741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
748,sin(2x),-0.378920674636164 -0.339410009518727 -0.483928894890613 0.0159870776627052 0.223501554142107 0.306864526118622 -0.0952215442871452 -0.669479495123481 -1.26130870431291 -1.22635544339772 -1.23795049388376 0.0432792559888124 0.357950158826671 1.28566257310597 1.94153477707433 0.327819094098875 0.0682006040909621 -0.716302337020137 -0.484607540507007 -0.80885655528189 -0.0163186089972324 1.18681563473506 0.199393394291822 1.18177157461355 0.756473714090605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
749,sin(0.5x),-1.34659116564057 -1.07423250730072 -1.24091329937355 -1.20568188065595 -1.71534865695397 -0.971384534233459 -0.96857947350433 -1.75649366138684 -0.298167771669107 -0.292613386310364 -0.498389145724283 0.726879730257136 0.7060993423551 1.8484694947044 1.47234126775638 1.16152744624462 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
749,tanh(x),-1.42116175951202 -0.432394688317541 -1.33929372152764 -0.706042842379636 -0.921353483893777 -1.04723652928592 -1.17547202470673 -0.402130878624663 -0.386982479296567 -0.123662179829107 -0.36098200633011 0.385052811774029 0.62425982963046 1.200310721726 0.385706125209024 0.966741310191928 1.17598899641757 1.31005793150358 0.748948746524397 -0.566981762523825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
749,sin(2x),-0.181706844077801 -0.822867476892487 0.232944784477549 1.74752807011052 1.04363425497857 0.300258271058499 -0.0924242882723573 1.37101860425156 -0.22580597847844 -1.07593079750024 -0.0927883466446008 1.73153247138745 0.662886447504826 0.582531930356876 0.407658485244613 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
750,sin(0.5x),-1.0108265501905 -0.508517377349273 -0.942674377837192 -1.37179689579284 -0.768900742460554 -0.859936829372486 0.00938434422088477 -0.951291482605109 0.0221888378098491 -0.651955919838365 0.481083690214728 0.662981140736672 0.652292967917716 1.26852292274303 0.589265973752614 0.814377039813418 0.993774967610015 1.47560116695191 0.616631032190493 0.959400671287909 0.600046663903187 2.4234338605131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
750,tanh(x),-1.24056317557143 -1.53907063254834 -0.480113739732113 -0.831170820766495 -2.00094421214211 -0.674834995023397 -1.15505606499041 -1.13290019368439 0.0680061921608992 -1.35935850606883 -1.20420693921417 -1.26697617420465 -0.616280132563679 -1.25669313217075 0.8165261079975 -0.575569137798341 -0.137592306289312 0.507196352719434 0.764754254538991 1.39221316562524 1.2316939416815 0.526337267896923 1.04432212152463 1.39372037132929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
750,sin(2x),-1.19039596585371 -0.758754377696769 -0.896775596560396 1.12149742979796 0.981669115045759 0.552600945367002 0.223211678542048 -0.836205576034037 -0.948613331878343 -0.523074188699811 -0.363220432488526 0.443081943627888 -0.712948145001208 -0.372781362722507 -1.33252735830111 -0.138037191174088 0.0944685185977848 -0.234988918182135 1.45707312638834 0.347807668475981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
751,sin(0.5x),0.0455640218277971 -1.10218974898656 -1.63198893663608 -0.216092194361489 -1.44661920687499 -0.904077693813696 0.189595482940558 -0.426115038123736 0.0578039636157725 1.05976672042943 0.262366851909648 1.15025975269095 -0.159772355587246 1.22744588836961 1.01737739659681 1.28322838823436 1.43802716294233 1.05342688614101 0.645371657521361 0.27821155829435 0.0883157563237763 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
751,tanh(x),-0.328446447402452 -0.918526255372375 -1.40182630452116 -1.21630323821388 -1.23110909467817 -0.493617019778539 0.0466205154968085 -0.971358715051092 0.052995602022062 1.13189169200811 0.146991230688635 0.682907495044816 0.912072889898629 1.79601536307864 1.20228401304307 0.921447048699021 0.72969032723004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
751,sin(2x),0.433081265619842 -0.733326958835473 -0.340365777285646 1.93608407864614 1.12026209380093 0.260920008622062 -0.384620655499563 0.438211603554774 -0.842258369305573 1.58788891439675 0.559088384319175 0.697176980184211 0.211302382834724 -0.672117671434693 -0.549842014778195 1.12634861022421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
752,sin(0.5x),-1.35829257469457 -0.545156706672938 -0.323453808231431 -1.00529934752103 -1.21793220452866 -1.00197063087445 0.361911731084684 -0.735529464075041 0.104766010688553 -0.152980664976726 -0.344973835717697 0.803787600262345 0.304627107944887 1.40655409586767 1.92713935140682 0.622043385036735 1.48129849565468 1.40119850647977 0.143575018038337 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
752,tanh(x),-0.0108380646968766 -0.932960979976267 -0.244882728617319 -1.03658834842275 -0.192051461599506 -1.11241676756653 -0.707479254708695 0.241282237438678 -1.09544547226911 0.260072179877369 -0.696966415028276 0.558809841402225 0.656263831179139 1.99048104283487 0.670632536747414 1.33900046770718 1.07431701768743 1.34071010667428 1.58761389968459 1.05994254426202 0.274814748251178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
752,sin(2x),-0.443869220109526 -0.12315742811505 -0.96477707594282 0.633742137291806 0.721303514713034 -0.795861619376358 -1.39483512353098 -1.31773369151472 -0.924115184645632 0.773399918101612 0.223625789267474 0.123430344574225 0.873963028476873 -1.24855438970671 -0.833785798196724 -0.367544828000146 0.531011152779842 0.00664411013110422 2.05504736531658 1.62244631801359 1.07588971581652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
753,sin(0.5x),-0.95736322416002 -1.66546876179228 -0.193962382111336 -1.12654161791772 -0.700418583648587 -0.662391793458202 -1.43805714417618 -0.293761217480864 -0.486554144842589 -0.19351692871278 0.257369435445333 0.574695021583016 1.040358764123 0.969260895656388 0.836615339476492 0.437753744750568 0.444743510600526 1.7106512693731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
753,tanh(x),-2.10664743963378 -1.26749804528394 -0.923950771457941 -1.57034058499923 -1.22190754248407 -0.654022546966988 -0.81775647511293 0.237495754518814 0.68609513126691 1.09943577602217 0.627951793004179 1.80779995082452 1.50422316899601 0.727720211155453 1.6135711520675 1.39725274731067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
753,sin(2x),-0.539961485438888 -0.8034335799231 -1.4079816333996 -0.634371563268642 0.273917544716643 1.21729150191878 1.84073971219312 -0.0934385415172602 -1.48124247466645 -1.96373332303702 -0.295381783662702 -0.158272625414105 -0.640772133189064 0.0865314120223365 0.65558378873448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
754,sin(0.5x),-1.56271849887644 -0.637951604095102 -0.484479990239492 -0.905701882898499 -0.843263482708718 0.13091401878348 -0.0477780635030414 -0.00831640096828012 0.579452085091839 0.247070470490295 0.0541540620912978 0.820055968490591 -0.53545652498483 1.78851750621596 0.392219648574423 0.983213167428149 0.754790477951517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
754,tanh(x),-0.59259179975302 -0.644565764271785 -0.419887324039905 -1.99348819073886 -0.868112789559776 -1.17810545586448 -0.323802468799071 -0.265712518041668 -0.570265861277007 0.858236783207441 -0.231189184554968 0.888104587926286 1.18240743387312 1.22335242062417 0.990868265103677 0.389002749326274 1.2018230596275 1.02727191144122 1.15846154487377 0.797377536982971 1.29027249193776 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
754,sin(2x),-0.260209262968726 -0.536461533121601 -0.120416437995932 -1.47909360646181 0.0294272403555635 0.811733813043539 0.693985524595491 1.29802015600218 -1.49528025055176 0.938335162533542 0.205315106393296 1.88112439221743 -0.634896373658447 -0.307188935780111 -0.687697599441972 -0.149671340744598 -0.712811660096025 0.171117676435504 1.43656797656647 1.13277387104348 1.3227274704476 0.924428195186185 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
755,sin(0.5x),-1.12037910536621 -0.620729761927657 -0.877727881199664 -1.24940316038002 -0.332416668973199 -0.607782831524468 -0.121747409162106 -0.0860890904100162 0.528208350704253 0.0637460899631149 0.270529003576328 1.18806213589818 1.01014739161237 1.84937187213332 1.02139487455053 0.931673763789558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
