id,type,series,series_length
901,tanh(x),-1.09758942529712 -1.27600464409754 -0.723763518444612 -1.22014394912918 -1.28756988901569 -0.467918260971565 -0.942915054584568 -1.13995281431888 -0.133194112164987 0.356263326113369 0.693615842089861 0.844514122390454 0.936255673017527 0.480110361978074 1.05666127731255 1.08628599706083 0.887563782241608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
902,sin(0.5x),-0.805523963251478 -0.94614308020477 -0.980619627253749 -0.49669873004136 -1.21918388206846 -0.813175317543139 0.0499278777204047 -0.590506095056058 -0.481959532536838 0.0274412322211136 0.569120965087905 0.97342658384829 1.388077849919 0.985017068713928 1.1693680637939 0.990646543677089 0.758152265157715 1.13504556382807 0.825975982717551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
902,tanh(x),-1.06421641983923 -1.07368680505262 -0.812082380123347 -1.1811535438999 -1.45370970973255 -1.0577850870113 -0.850335300256713 -1.28529032030646 -1.63133973363964 0.129661703614604 -0.299087524289799 -0.066875377186796 0.214474811671402 0.864147819660251 0.994091138934059 0.947717427103587 0.550999458989966 0.719871472732241 0.856569482451215 1.31662045814238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
903,sin(0.5x),-0.94905793993816 -0.426361160474773 -1.11437679249878 -1.05255673622362 -0.142938614927451 -0.870028424768923 -1.02720088200224 -0.336288461273497 -0.599048122606716 0.132032880135444 0.201650197768509 0.152872630246901 0.692297794160968 1.01054850979667 0.448523005197824 1.16672991127747 0.693893303549985 1.15897696299388 0.449333390569889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
903,tanh(x),-1.19217143943366 -0.907759271930097 -0.771412984036637 -0.700926799268825 -0.500880340899885 -1.03454562265814 -0.852154153927595 -0.649780942114392 -0.694327334810574 -0.821452239297825 -0.0441830952877343 -0.443651040050918 -0.666189067482244 0.544575192341943 0.521252809571687 1.05912637098505 1.08837562608855 0.876737397977169 0.999528354805008 1.41709137427289 0.918915198279559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
904,sin(0.5x),-0.721035802136859 -0.459293554783743 -0.717122999727457 -1.21119982379983 -0.879113839406437 -0.792425597319005 -0.0976202438224129 -1.06908552927676 -0.184509596282082 0.180536155711949 0.564304199783686 -0.0772042271946346 0.301374835013318 0.113530688988503 1.25616767699565 0.918049400419338 0.91431752325667 0.946162342942984 1.3442272634635 0.645198514982036 0.443096209048156 1.33897746823007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
904,tanh(x),-0.477288454430768 -0.699805087688372 -1.59541420496377 -0.96748094608949 -0.83532685689395 -0.339620107232706 -0.154361110057577 -0.0136089406491122 0.512249482103003 0.588309071084652 0.952994499892316 0.714157153919053 0.937460792500301 1.3319196911357 1.24097423456467 0.973218102136599 1.25768254531464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
905,sin(0.5x),-0.928684097607459 -0.587702316964157 -1.05696476086793 -1.23583963730205 -0.489892641421725 -1.21956893406509 -0.48002945572462 -0.116816198266507 -0.489080186750469 -0.50620157349011 -0.01369384355224 -0.26952703458934 -0.0451606147738368 0.733297271844328 0.894671736889679 0.694822149162791 0.876385518434591 1.04457666409953 1.28028826520665 1.06078214224946 0.732545021837648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
905,tanh(x),-0.841820896844667 -1.56202381253567 -0.824011443890436 -0.791700597051167 -1.23078284333643 -0.849447944797678 -1.33761009557163 -0.523517094944999 0.929163826567538 0.637295210432461 0.558385727122002 0.731489919964098 1.18633235402045 1.40994773641057 1.42368458927567 0.832782535773733 1.17706785761214 1.04126740155827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
906,sin(0.5x),-1.36864694242536 -1.15637335959326 -1.32925240159889 -1.16221083041653 -0.748955769136891 -0.22718262385333 0.357137815550816 0.203987768911801 0.880830665402953 0.4120018296511 0.473774759360117 0.516974158865784 1.20035839155225 0.568755735340148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
906,tanh(x),-0.603802891900299 -1.74658236296654 -0.935526700826844 -1.30821490581747 -0.981648529138911 -1.18553321982884 -0.885118908735953 -0.153505272169878 -0.874298208422901 -0.654045579564731 -0.646710244173501 -0.140135662297458 0.194014453082084 0.591057229090926 0.494093120669792 0.851092857570761 0.600801395156893 1.00087549404677 1.10448415842811 1.31839266096481 1.20335029905597 0.874550019850738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
907,sin(0.5x),-0.606842160825292 0.0101678825337141 -0.782869539046936 -1.06040511243305 -0.93016379638258 -1.05624827050901 -0.549789312543498 -1.58356509148589 0.173632153107297 0.323909157238023 0.615922272397386 0.0618258140252105 0.056893312831662 0.771792270486448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
907,tanh(x),-0.482133404209245 -1.23282543483225 -0.880498800906706 -1.35015039291437 -0.745196601400834 -0.685020909223044 -0.727112116020948 -0.441336612442899 -0.60104947196252 -0.806996586235134 -0.182236733811843 1.1433513750934 0.365503725536162 1.40656633241328 0.994384952218725 1.16346389511886 0.899773776465522 1.20919799756671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
908,sin(0.5x),-0.80899698556201 -0.572740605947854 -1.13129843275475 -0.713107214863834 -1.12207713136443 -1.26765388182656 -0.895811953695992 -1.19935560706545 -1.10884797095874 -0.372906717164571 -0.829363222440945 -0.370809757531207 0.12023578301882 0.618506393833574 1.09385688917045 1.10558667443323 1.08532264106661 0.776485681502933 1.10905031059588 1.26356874074279 0.934696492582195 1.3504324667126 0.185616724443667 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
908,tanh(x),-0.9689358255399 -0.479633640201531 -1.13243035165521 -1.1346955148077 -1.25014518129338 -1.44306738482329 -0.82125260041784 -0.266963265411085 0.195707193894831 0.280709445737603 0.737780858336148 0.86947152603671 1.05436020830429 1.1208523154766 0.895773557832075 0.482829448163539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
909,sin(0.5x),-0.569237252658755 -0.663930391347376 -1.29738644089966 -0.457360414179803 -0.768482362278927 -0.522760889990139 0.315704240302164 -0.00413407004560695 0.0410256238630704 0.187023357756078 0.6640268486447 0.937678344663494 1.26243132051231 1.00705179216924 0.560383712260516 0.623301376712177 0.41448570644903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
909,tanh(x),-1.04593631918856 -1.00997351551879 -0.709320189175172 -0.821609397482562 -1.62140884876681 -0.859610205385633 -0.478480039138944 -0.563447446557813 -1.23707197664163 -0.137633255713584 -0.900334992983702 -0.647299498606136 -0.402223399802675 0.283785226715563 0.649175387458821 1.17379860120823 0.81739929959601 0.792566122153395 1.036723786393 1.84692161703744 0.911928478553522 1.22329826472476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
910,sin(0.5x),-0.671258141887648 -0.7518595756549 -0.324372440724121 -1.42702693038076 -0.198315076528779 -0.485212482553504 0.161295450876327 0.145224684375916 -0.122345332470323 0.180150356010886 0.245938245791733 0.464889723515739 0.410440768924215 0.635643885617951 0.342547531776681 0.629292978569528 0.751825341784031 1.31000114783751 1.16479975103917 1.09265720134721 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
910,tanh(x),-0.923083445757021 -0.901297772398375 -0.835086831247511 -0.701740552481261 -1.06749979057156 -1.08609017911094 -0.977914015731344 -0.0711897274542984 -0.733144965817102 -0.540593776102624 0.117032362686743 0.314585183376964 0.468880219894943 0.802221928322278 0.872400981924461 0.958354939823315 0.532430372458711 0.94540979045008 1.03172868960151 1.23535891725013 0.763470635739751 0.897426902492319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
911,sin(0.5x),-0.946087841495754 -0.984134303789243 -0.668130202434815 -0.651719018725747 -1.51565555423861 -1.31629756459667 -0.830162172022863 -0.701362291918942 -1.24852424185991 -0.351809882911342 0.345298117525384 0.640294605199135 -0.0816623748984361 0.437005233261563 0.909119119567956 0.545757943793308 0.554657137994476 0.948827899879892 1.07509171937645 1.0464226111722 1.00686298301149 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
911,tanh(x),-0.987225926954814 -1.0650597289736 -0.872315204192102 -0.741165845875422 -0.787021915491862 -0.913897722376519 -1.13267765562074 -0.86260356547512 -0.510954891619735 -0.594462238589652 0.442800318200882 0.378366291848647 1.06831502656243 1.02573435665704 0.745642490799007 1.25905423080516 1.00628697178913 0.870865964755212 1.61706765500723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
912,sin(0.5x),-0.789379582451898 -0.575794406674815 -0.792358224800641 -0.899210229678547 -1.30784347943814 -0.807200540342075 -0.753122235072623 -0.210758847919632 0.361925939157775 0.00237394779605143 0.213295933435423 0.633813101134721 0.496351436265686 0.550684845560859 1.32618676450341 0.960241756116265 0.985800913587278 1.2341786187807 0.960190925645511 0.715501665893238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
912,tanh(x),-1.22226524544646 -0.854650279214689 -1.25428461217874 -0.964179646812298 -1.40132881276929 -1.05478923537854 -0.802393634286436 -0.704833135337924 -1.03555231249953 -1.14089769904561 0.0422857453032848 0.639187902236466 0.149781312739187 1.39088015448939 1.06880639959296 0.588099676363841 1.33033391746587 1.08305273881395 0.964807943502193 1.22640197413129 1.29870329798573 1.26467334017601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
913,sin(0.5x),-0.898013590048574 -0.914889289457127 -0.50681811979422 -0.913049180794693 -2.03252131190687 -1.04456142158177 -0.926509794005044 -1.23948288754869 -0.288672985713675 -0.977402422235782 -0.647621847119395 -0.915338546613611 0.175712466568924 0.441604793125814 -0.0785572535581218 0.119229937700477 0.43285457694484 0.785725708197549 0.784453705641143 1.06297201116383 0.681497532753331 1.7179681521311 1.10456007626487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
913,tanh(x),-0.789805455049195 -0.592371529499629 -1.18230145665645 -0.971781809451095 -0.906540888193613 -0.956338694046784 -0.630539790509381 -1.48441770633455 -1.26493641709665 -0.488679685714129 -0.625897759876906 0.0969025033046549 1.10972519075592 1.08676112429213 0.671524941384556 0.931615470534559 1.17121299936897 1.06716541888076 1.33143615901222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
914,sin(0.5x),-0.776012818910121 -0.525803165035131 -0.856206075130145 -0.800750816426243 -0.200079384760915 -0.801781170446028 0.153393013814007 0.568286641918854 0.554783601107251 0.171859926340201 0.220338457433131 0.0701604898555604 1.17212155227025 0.893414495352431 1.32737125838807 0.729721388758773 1.12226418252268 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
914,tanh(x),-0.349123429569502 -0.937339796453251 -0.740600408719305 -0.966351232910281 -1.10891410485601 -1.02407499799189 -0.455323648723781 -0.654766674794507 0.291517580464716 0.399004908681337 0.980716402947005 0.324490922447233 1.0390611132931 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
915,sin(0.5x),-0.489958462599743 -0.690265120652015 -0.90712499025071 -0.745112667851024 -0.927962240399462 -0.814345956579812 -0.890459618496962 -0.649226011352384 -1.15813734396601 -0.167041307715258 -0.241793623828622 0.0913938998682145 0.24881649400574 1.12108240943609 1.284576081474 1.0519027568854 1.11070962232133 0.392844181727868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
915,tanh(x),-0.38000612878984 -1.01664934902962 -0.616148531747294 -1.008323695845 -0.866900840425789 -0.731182554988898 -0.893610898601376 -0.470458784415024 -0.678068499301456 -0.272421815708683 -0.705972098901223 0.541695580336222 0.402761435885938 1.13002360893505 0.559222877840418 1.53019075324625 1.01743819384133 1.23863883643908 0.547707851270933 1.17135179044725 -0.0600795307383576 1.61729843498209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
916,sin(0.5x),-1.36224165858077 -0.600558135368473 -0.848886757794705 -1.32304520768382 -0.487479911977511 -0.462863902590566 0.166111242783316 -0.575135326756427 -0.401091453194901 0.495080076381668 0.655193709575755 0.446430690679089 0.946749819979335 1.23061307851527 1.07188462690651 1.15756802783563 1.40752646993811 0.963958476162723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
916,tanh(x),-0.969808869966021 -0.724522150615616 -0.656501339885245 -1.29091278810276 -1.16973451057558 -0.984532095091834 -0.92780308647201 -0.30215181276421 -0.760169181039794 -0.270013360573293 0.385262379302279 0.839312747700843 0.747711847064135 0.554546333432217 1.11099416281865 1.56951111168019 0.920043915349426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
917,sin(0.5x),-0.339889579338737 -0.753692207635595 -0.688412156337817 -0.590059953837459 -1.42943128996557 -0.711764030441208 -1.31843013361591 -0.69020854358499 -0.591488251766657 -0.432394655152879 -0.71443558148486 -0.275292310614954 -0.235290769527264 -0.338217799702884 0.916273675625035 0.512991204458198 0.467125675300732 0.599458423129761 1.27553263505104 0.549470716459254 1.03701286631462 0.874872258696113 0.964782404615968 1.17646494050092 0.78062774164041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,25
917,tanh(x),-1.4124514070059 -1.12214058688549 -0.846756099375754 -0.715330194291272 -0.737178028001295 -0.877536458517064 -0.735217929115103 -0.818147685775963 -0.853805959819259 -1.20254328960263 -0.130658732041936 -0.89037910716338 -0.90193690451566 0.368671040099184 0.544781399940528 0.751925087071457 0.711203632893243 1.31749825389566 0.69920968098835 0.656309241053603 1.44375921650316 1.41010578110712 0.779158365977926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
918,sin(0.5x),-0.734214587956396 -0.687655687464888 -0.80555006677015 -1.05607213771069 -0.908044067169145 -0.176195592130973 -0.65542673126473 -0.671390847674474 -0.535318522951603 -0.817998981086602 0.00235434395192556 0.00276067073621591 0.584582962495252 0.861948936293636 0.929330390475636 1.12148119675639 0.827119092113962 0.879233350940757 1.47965546779366 0.726759129066423 1.21980986608452 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
918,tanh(x),-1.20357593731506 -1.03706677889497 -1.70320883781721 -0.763233975489628 -0.887527650778959 -0.652403538461187 -0.634223904681715 0.4745910876306 0.200192224726659 0.764713801662477 0.800686317368652 1.51033554851742 0.778604428320542 0.680778542442539 0.627448249030065 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
919,sin(0.5x),-0.678041822691443 -1.28094794627397 -1.02288685894856 -1.33366799661533 -1.54066403252783 -1.02672717753666 -0.599575620243337 -0.714928409504545 -0.594396486443572 -0.541131533567583 0.0423080631327118 -0.0334408104826852 0.440308533350182 0.233718711519695 0.513496146593933 0.69975772375752 1.06031258421457 1.20457874685973 0.410254509941437 1.07885557137567 0.788350199542964 1.56633885395516 0.824333973173561 0.561414946415747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
919,tanh(x),-1.501023359903 -1.31756684223421 -1.51320781589281 -1.58065092657743 -0.672412087144076 -0.845994096567109 -1.27466885675136 -0.998553663026106 -0.82777017423414 -0.691709891403439 -1.07101298970566 -0.609686707487729 -0.24362226391853 0.752178562097481 -0.0233508181867075 0.58547986904795 0.937386583635797 0.469659450333208 0.991851338563343 1.27220477521562 0.711675943772123 1.01322593352085 0.853518797484435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
920,sin(0.5x),-0.722920151005176 -0.529480817993265 -1.0514712915285 -0.860159560970314 -0.835317028181177 -0.851278230226005 -0.435114120446946 -0.379378079416779 -0.360032821876916 -0.467716935728653 -0.205006830732617 -0.80013368583473 0.10799178080211 0.365802489597084 0.894311494486972 1.12327613045752 0.881208786485459 0.832811172807424 0.619712585118442 0.617126931620686 1.71430703519484 1.0490787224543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
920,tanh(x),-0.735916865525845 -1.20623938713655 -0.583746701050311 -1.39541263335418 -0.911219709398578 -0.563863852225564 -0.849888941343102 -0.551308772436521 -0.376790601126118 -0.0620830211221145 0.528365149705968 0.924741564110738 1.18638839970904 0.767737427146328 0.700170871897078 1.27460525293328 1.2100546031569 1.36015371403693 1.37189343073219 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
921,sin(0.5x),-0.386676413043626 -1.06313022250958 -0.871384902994453 -1.217528631674 -1.00958029726877 -0.627708033775533 -0.253509258261358 0.0643666905814537 0.325411357823577 0.055825474667463 0.772588182120484 0.994936862399544 0.891436184146934 1.16208903504763 0.282144180258541 1.1740969853478 1.24315378096963 1.04247834157581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
921,tanh(x),-0.820212617675134 -1.29791520559668 -1.40952365502526 -1.13871540272176 -1.12907450874332 -0.514709407591257 -0.923960931897744 -1.12279283475649 -0.720736685877115 -0.1854890644542 -0.724958821236084 0.015133473681139 0.287732125052813 0.652893335447516 0.6174085693079 0.995852790415147 0.908155606919697 0.416974952472798 0.749933103011009 0.888430121557907 1.07939335699392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
922,sin(0.5x),-0.349036022678337 -1.32719052112085 -0.754892212948988 -0.983409103070377 -1.12758381082424 -0.686118394784166 -0.712295656501197 -0.172901668697903 -0.360206483553718 -1.13648366143186 -0.64620608718974 0.298837887533074 1.06409934538084 0.788882136604852 0.650954899535258 0.955657068771744 1.10666869877915 0.760944297149656 1.40735104084516 0.865984178331021 0.870010902679755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
922,tanh(x),-1.11827418560586 -1.50513934581141 -0.645858724794169 -1.22736507043489 -0.618280891930139 -1.05674927162748 -1.20956692022349 -0.877972807031681 -0.901675824029262 -0.344513804495848 -0.379479027421864 0.11751178585124 0.00987140543005088 0.694472086400889 0.844853371513103 0.962038782643904 0.806412233104501 1.34599097002938 0.74157161690639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
923,sin(0.5x),-0.617577496655433 -0.655170762852137 -1.03786065412516 -0.697826512883247 -1.15232682955356 -1.48664483462935 -1.26805634293835 -0.768765308841691 -0.626168947553602 -0.323234620630268 -0.453993509685951 0.583357894045891 0.544081378770525 0.068943606866259 0.416378041699249 0.964426291912333 0.89211606380749 0.64383590373876 1.58234616462825 1.28854233347096 0.929198553624001 0.258452985559726 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
923,tanh(x),-0.892025926732991 -1.3211510901331 -1.07086994650913 -1.24076903268723 -0.873917364426373 -0.781185896234089 -0.301982104928381 1.12485126031827 0.16871727801882 0.582350519002985 0.606375183696521 0.565081246447826 1.24144883607512 0.824716961201204 0.63809006866084 0.96311012731495 0.419861480233028 0.658344236588269 1.03343003043339 0.904902259111209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
924,sin(0.5x),-0.4973850349636 -0.672160518454334 -1.1460495463481 -0.99814671767094 -0.740508711580419 -0.243808746523523 -0.0341953870065487 0.169579897398813 -0.0899145685007886 0.255435989805154 0.457251401084258 0.727857835350579 1.04648645250773 1.14152777906644 0.801493545002266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
924,tanh(x),-1.5539110723715 -0.818626336441564 -0.45564449763002 -1.12346082411976 -0.670222577021552 -0.775396206527676 -0.907192133399675 -0.596678520949681 -0.958558998699285 0.733489100908657 0.231280316914724 0.347856285252699 0.364818102165124 1.11305233093259 1.22723190255215 0.695293917042538 0.95270295996232 0.890486664694448 1.71614422150937 1.59609165060281 0.661241008371579 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
925,sin(0.5x),-1.38340295728855 -0.361450497791223 -0.60426590169599 -0.775961249316156 -0.860152715973123 -1.01412490413541 0.135809042948996 -0.721382984089093 -0.576539917091729 -0.671176204154245 0.343661462177297 0.267676111674281 0.229256311372552 0.195621034675318 0.0465634200238607 0.667667279309583 1.15044524824436 0.752898521133638 1.22783816371146 0.731769739392358 0.760198885969164 0.266851180257543 0.505519231662431 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
925,tanh(x),-0.205439705650481 -0.797050865727852 -0.7897758325258 -1.39836647372293 -0.95753869298748 -0.853042662414698 -1.19152516530162 -1.64812128768548 0.16313706331116 0.416960636435849 1.05926942436541 1.48851004531666 1.05879618480574 1.01463164509521 0.256609158787745 0.851777710637436 1.00240885548826 0.836454309279368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
926,sin(0.5x),-0.992291025101737 -1.29921085488722 -0.287950061335396 -1.35176263886448 -1.25799579507559 -0.491710946197406 -1.06158274515947 -1.08398543929531 -0.25543016096869 -0.885227502639603 -0.135868200792632 0.411499044746064 0.0501738379198458 0.0919633942985687 0.519298555521896 -0.00308136404904713 0.709461653770386 1.03160809942162 0.955694589158661 1.33467296286359 0.887528500971771 0.613362464883866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
926,tanh(x),-1.19381875778309 -0.661899066293789 -0.619482720048099 -0.462605211370654 -0.696089093264141 0.24851531022538 1.17925862528319 0.747952393365374 1.21268887849115 1.05829664091541 1.12258553545294 1.00775462563698 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
927,sin(0.5x),-1.07172381107547 -1.17893254815533 -1.49367713984684 -1.23443554152016 -0.437905789123105 -0.229232721801961 -0.154179252124502 0.420052057549751 0.762628922732058 1.15053148924827 0.805359994526037 1.00541756403832 0.995691881061056 0.892415010016061 1.43277207917898 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
927,tanh(x),-0.924931283507654 -1.63340785446369 -0.676915458711552 -1.18709911766913 -1.14373944217954 -0.734862343700443 -1.26675499351024 -0.649499323768006 0.327825181658332 -0.0333213957584535 0.106414478512519 0.679807630516663 0.496390300103688 0.630130623620644 1.2165366319066 0.7580687324142 0.907710998145093 0.804997975469922 0.870392198586964 1.22346980216976 0.975398737287749 1.11820442829074 1.11143926017182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
928,sin(0.5x),-1.37650667521331 -1.26092998844027 -1.24157107163125 -0.666288779303085 -0.805623767061545 -0.0784812432976681 -0.909850642012714 -0.112854583142754 0.46673362904712 0.95717962795227 0.119568210723542 1.39738500107205 0.798125327081247 0.675190176816687 0.86264648243992 0.591058326788965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
928,tanh(x),-0.840081921833374 -1.1176920828936 -1.44320121901425 -1.48558790067266 -0.525038655696012 -0.848123289760867 0.245591339950691 0.917873169896876 -0.067193368057051 1.48038691583636 0.426742185159319 1.08667979968364 1.14472155925033 1.00892781185094 1.4252879380575 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
929,sin(0.5x),-0.590794871387194 -1.08842477785874 -1.22673617966168 -1.32671569540536 -0.755993250071239 -0.567364092970384 -0.741736316888444 -0.674586069563835 -0.0956236152403641 -0.282614153835513 -0.160678984478921 0.0834475318563709 0.650570162174173 0.447039505501948 0.837921922030918 0.736205143963965 0.821348113673949 1.02589092939334 1.11334588380008 0.936958673957471 0.479418282243742 1.04411049756057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
929,tanh(x),-1.33832268120129 -0.827661088188084 -0.913675654467939 -0.887311978372786 -0.40074778399262 -0.441017027882105 -0.662105419265122 -0.978661524322657 -0.280702086873706 -0.261890589966931 0.144996270025884 1.077146896366 1.24030837819718 0.752797541189806 1.27772434211413 0.351100150934607 1.13361840577428 0.729471199432992 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
930,sin(0.5x),-0.969684403042487 -1.15388437312228 -0.720634194007505 -0.855785111542406 -1.59898168026644 -0.575365419544234 -0.616917876035087 -0.926130432992838 -1.09311855521701 -0.877814066750819 -0.544535667996396 0.330227380631533 0.120798096634653 0.187974898684257 0.925543508454796 0.410419844638946 0.698365146290306 0.818442975551799 1.04469517282365 0.531331098881177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
930,tanh(x),-1.00701790719951 -1.29807402967595 -1.23161607571115 -1.42033802868071 -1.53866044402544 -1.04512685303599 -1.03261318231007 -0.923693146459168 -0.730411976287382 -1.54429075084914 -0.226001087593244 -0.297527970468779 -0.147267484680063 0.455126117207519 -0.149503383483834 0.0209574805990034 0.444378489547531 1.16189811845843 0.225903863647351 1.09767459985879 0.957012864236293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
931,sin(0.5x),-0.530096021026888 -1.30133452707798 -0.896963857872554 -1.37640467733036 -0.981185617896992 -1.63769119040114 -0.672823032728009 -0.212021986800282 0.759050170936494 0.596167204733084 0.991205574076414 1.08523146041544 1.24916685201379 1.28324547886793 0.789205546752354 0.639269349250081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
931,tanh(x),-0.983633528651498 -1.64968247943418 -0.545455273638611 -0.565517513524051 -0.901554746048905 -0.260503299105724 0.039638475280227 -0.322866611380331 0.659436033263273 1.41393189233702 1.23551669785241 1.26430590148332 0.80377577155701 1.16328438392261 0.87058379488572 1.37408047444183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
932,sin(0.5x),-0.631032745682607 -1.41209901545236 -0.843416702822967 -0.701337939879827 -0.486534102859497 -0.931239798146932 -1.23942748171516 -0.34805940401342 0.0414478161319021 -0.0238854545828315 0.193778794750992 -0.0448370761515258 0.89674630930348 0.321109347248245 0.927488982763493 1.22288667987427 0.862365063698442 1.49848965323715 0.685721199933748 0.586135797166513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
932,tanh(x),-1.06037277699283 -0.905699947984964 -1.08128751839202 -1.26442973805607 -0.850378353627573 -0.444911053746773 0.0101267439169282 0.00701634799041885 0.0471665876516741 0.133758824750023 0.67424975573134 1.1031804231971 1.12037106489595 0.806135786922389 0.609735209832776 0.637640643080586 1.3749056396244 0.665729427899403 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
933,sin(0.5x),-0.546294889494957 -0.987925622058394 -0.905385678491819 -0.968681704400226 -0.856801852667941 -0.493812462438941 -0.852237222824473 -0.151767311322404 1.07170442439953 0.956442382714982 0.638783432376673 0.301545948077359 1.00372743692272 0.613250504211073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
