id,type,series,series_length
853,tanh(x),-1.14542336674411 -3.6157945694128 -2.39357420694501 -1.23744998746366 -1.66812057884986 -0.967401549653041 -1.07288636546866 -0.933798479912429 -2.0338110832778 -1.0009821594479 -2.54004535587099 0.281489757649472 -0.244338661451919 1.13772533597099 0.616168011335911 -0.0197201392685181 1.74477194278987 0.666837396685322 2.49569668847879 0.818476194797332 0.156868348337908 2.05474647003743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
854,sin(0.5x),-0.757158955894989 -1.81933014880421 -1.60767691122615 -1.48051674400173 -1.58641018246528 -0.766752118940497 -1.52998077750086 -1.66012817491019 -0.95462812503366 -0.383494127941392 -0.534435534651206 0.139306016777405 -2.82906941060236 -0.0654882292040687 0.391543281188807 -0.273157338320701 0.67348833667279 0.367391777191426 1.87047488566675 -0.126804188695468 -0.109341510466203 0.0302138971107347 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
854,tanh(x),-1.62553050377476 -1.04243372394691 0.530051560468337 -2.24951807025594 0.286028850087953 0.135580306396391 0.955859184521187 -0.355528345333762 -0.182152149036595 0.969028575902093 -1.2595277471811 -0.231416439506264 0.414695985339373 -0.51000704999628 0.929429939551552 1.20573582922573 0.735779967371063 2.02326144196697 -0.997749397536129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
855,sin(0.5x),-0.0474786646768698 -1.50491743357213 -0.206418565129754 -1.50414840286383 -2.42200708379219 -2.54660704686746 -0.208256141779957 -0.0492024421584167 0.0548095835700904 -1.29817860512597 -1.21582739900832 0.744966833527179 1.37948253560657 1.23013684218665 0.124897921205979 3.2743309926214 1.89656948765043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
855,tanh(x),-1.57252782119185 -0.29170775894944 -1.89623226281916 -1.83574670322231 -0.80931562409009 -1.11757773168247 1.55519799053975 -0.845571310759047 0.476219078773673 0.841554145515131 0.0112071170098648 1.99833725195418 2.13286883691771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
856,sin(0.5x),-1.36302155802414 -0.51273979646774 -1.67865660009811 -1.50298970667286 0.719950695388785 -0.987580523275332 -2.1642358490131 0.587287915331114 1.02267037209627 -0.589891508771909 -0.257059756208344 2.0005023506754 -0.0234451570870171 -0.734408531291279 1.2854487405499 -0.578117586878317 2.92049707801338 0.31918109844209 -0.0108224433911753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
856,tanh(x),-1.89747673236066 -4.2333453607375 -1.64502516456908 -3.00356323204459 -1.45465310345442 -1.55038224260187 -1.77001619474443 0.513602766110059 0.984860391022446 1.13893608452899 1.72501508186879 0.943646670417847 2.35484607858778 0.713846013023754 -0.570742378484926 1.57984032607791 -0.467349212240498 0.440331028816719 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
857,sin(0.5x),-1.30638890821227 -1.0696817775042 -1.0631062116466 -1.19220863465166 -0.834200786328082 0.0539728211359715 0.11703905771697 -0.712040528119996 -0.602306136758229 0.485367042202024 -0.395508735308421 -0.225838860141042 0.426789660485245 -0.363348832399732 0.886671962904485 0.757858660737936 0.552062994140826 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
857,tanh(x),-2.09065250000845 -1.51532189481637 -0.508226790922606 -1.43784397550864 -1.39125669494111 0.0972741721835642 0.0983489328419787 0.593950164302234 3.19637295689459 0.707435990777679 2.23737722147297 0.278789828347342 1.01067559225795 2.34350557990585 1.16984411599462 0.444466733090336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
858,sin(0.5x),-1.91156518395218 -1.91306930697588 -0.701997874437868 -0.27636882561228 -0.815354630827123 -0.919625162973641 0.532955733094405 0.23848410882511 -0.458923538530631 -0.611813570217086 0.0858946824883656 1.27420092711508 0.768284707582653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,13
858,tanh(x),0.184207738543557 -2.35931505908264 -0.126434732923609 -1.41215108653796 -0.098780702442734 -2.06659632921847 -1.94116132702765 -0.812068396729514 -1.46085890900364 -0.747830701158068 0.841898349769012 0.44267527348121 1.17384931630521 0.369314140409084 2.01487806777439 0.49890319277089 1.54449090041627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
859,sin(0.5x),-1.09025907857142 -0.52118112402753 -1.52097125025542 0.0591052311368263 -0.875048859154259 -2.18925832039468 0.683671631032267 -0.538220526184464 0.777304614927611 -1.28160373282298 -1.81139296946951 0.0660146907733098 1.50250624531304 -0.802539697589466 1.35361400078724 0.91114522234778 -1.75073816891288 1.53049994718648 0.784118163089241 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
859,tanh(x),-1.21890155477977 -0.488400420877875 -0.53345554968927 -1.12138538139614 -1.14613152801124 0.671214355771783 -0.404704564720164 -0.822875739592014 -0.359035424001547 -0.144777191536883 1.10934793519497 -0.649850421116958 0.143212676855238 2.40055809372024 2.14640420570728 0.67276981667867 2.18906138316559 0.447744020616781 1.6759554586109 0.315757912169874 0.4680125610274 0.247867875044427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
860,sin(0.5x),1.24563345543271 -1.42626492019773 -1.57863347625362 -1.42681757635505 0.520920950846793 -0.345124300273332 -0.593051565114331 -0.68685276084319 -1.51075118749417 -0.695436858990612 -0.668185991326995 0.228999000956094 0.412312607620146 1.55268977879189 -2.47645035331868 0.603047834367908 1.52868712513809 0.808005315241528 2.30714523984679 1.79480935401854 2.35440946839224 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
860,tanh(x),-2.82322732630102 -0.895437661746016 -2.6017773035421 -0.588483888313047 -0.403743492550408 -2.66893760352176 -0.547132633246371 -1.03459420273485 -0.4112740288969 -0.85440138700087 1.41642594891937 -1.13803785360244 -0.219372228118389 1.20048631272167 0.685563897247609 -0.487125920566777 1.10504935261198 1.84525590951462 0.436244748028914 1.30797388502662 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
861,sin(0.5x),-0.541056823726759 -0.543420474809414 -0.201722962177053 -3.35354982702544 -0.26001916700264 -0.00587051837116481 -0.388505865868365 0.167649421145178 -0.437020045033299 -2.73671292235917 0.141701847868554 -0.428499022712802 2.47367583516523 -0.101971002503597 0.705410945398786 0.50747373882982 0.905432805144114 1.32302407181523 2.18993666805671 0.333016112708102 0.997765795533924 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
861,tanh(x),-1.85294231858659 -0.420281175486214 -1.29913634071397 -1.17817151049956 -2.04760938720038 -0.498012224146066 -0.251243642235538 0.867123604201366 -2.9420073464346 1.6632524625289 -0.068636641324041 -1.21761051286688 1.55770870186266 1.44322298964839 2.67323051398383 0.443664143821293 1.61521208065475 0.366652447716128 0.164640610227024 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
862,sin(0.5x),-0.44727970243034 -1.62550528991989 -2.20908547451369 -0.707192239651552 -0.252904845551863 -1.27689942457853 -2.08979742743284 0.784130741643868 -0.928771571983705 0.280910111564537 -1.79726958012678 0.0332420694150257 2.16040799193453 1.1054877320992 0.70588871038021 0.831005593621698 -0.499670415795278 1.24869459900532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
862,tanh(x),-2.39839171213874 0.841402217034078 -1.82195690301303 -1.06340550722089 -1.14412709898262 -0.431953212290338 -0.733451897497594 -1.02936912152929 -0.0516488765035602 -0.243657015682681 -0.309870127006866 -1.67746209245064 -1.58551467082374 0.234380602966579 1.20527053674689 -0.884486429851274 -1.51954359218251 0.638556956745017 1.09278874376878 0.442644470294043 -0.512726815432405 1.768217260078 0.617117060777807 0.783757330081447 -0.157650049148459 2.32314064195121 2.67228218784484 1.50938274629704 1.55356172786272 0 0 0 0 0 0 0 0 0 0 0,29
863,sin(0.5x),-0.475314919209702 -0.441582060128444 1.20125529313119 -1.07443916300807 -0.310944389695386 0.0110931482085374 -1.28543408999083 -0.566621318949692 0.339307667151533 -1.61308816306264 1.91194988312369 -0.0269418378448861 1.39894378308239 -1.2891080945333 1.4466169033982 2.79489135591281 -0.166270313473749 0.0363052618793052 2.04438017814479 1.74774684326813 -1.04455253371432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
863,tanh(x),-3.07601530492216 -0.135259939209509 -3.98239110758818 -2.88484417705323 2.13431639209494 0.251385550038458 1.58500296660624 -0.389849832022028 1.77588401759634 -0.401432081727822 1.17908820360599 1.84624099528373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
864,sin(0.5x),-0.56512375744123 -0.447547356718311 -0.0316607291774013 -2.80911808894313 0.226368660658305 -1.44178180687741 -1.17972723118396 0.0540094609884228 1.0077518373816 0.154226216848299 -1.53144353985766 -0.148557811368076 2.71001158360123 1.19325082719519 -0.0711768336702067 0.818916914609611 0.556712301268734 1.43021873877549 1.41809710717563 -0.0416616442477006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
864,tanh(x),-0.0138676200254061 -1.68903494410683 0.0706437616136806 0.0430052514723229 0.355659580223686 -1.74126401699536 -2.10457330635955 -0.8682906431727 -0.280458167513505 -0.327446637058708 0.580766005401019 -0.856464499503416 -0.796459163602715 0.151952295000057 -0.408086137849375 1.88896316931992 0.896642523317241 0.966228580210027 2.27326513964273 0.583633053840774 1.17709821544318 0.242577573639189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
865,sin(0.5x),-0.0666262997094298 -2.07592395390703 -1.29292748880844 0.880300070044733 -0.484641568854931 -0.374383861411343 -1.17322832047856 1.21508828031048 -0.56121517694971 0.377431506767422 -0.561091571346886 1.16187948971915 1.23969647499051 0.210284304755421 0.279975274997767 1.52048195486393 -0.143279106002292 2.48508568656138 1.73579279979501 1.25131502946335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
865,tanh(x),-1.88991037491902 -1.63356576168343 -0.758626404638245 -1.48294716534004 -0.867679922491555 -2.90854741423297 -0.432411739132046 -0.200036451490896 0.868407358119426 0.012132044392719 1.15672659507208 1.77423017748714 0.3208901790833 -0.399926871569423 -0.0347442056252959 1.05948980711186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
866,sin(0.5x),-1.61235653428133 -0.419287255692878 -1.52567090341142 -1.82872981641728 0.720672502490433 -1.61379341547191 1.3372643681849 0.385793150781774 1.15317228508844 1.99610623695979 -0.515353248958866 0.847956461615332 0.658868590799946 0.740425557813925 -0.26606152816088 1.9798637768956 1.09803224738951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
866,tanh(x),-0.456604581158122 -0.856990205734123 -2.08964538816846 -2.00966818334556 1.05207499277066 0.0480311648517521 -0.358270344019633 0.536246104896435 -0.176293417649539 -0.0851385662095268 0.312388537559366 0.943767317877134 0.835295577697259 1.81696643173701 1.3499581046021 1.49045200618624 2.96204770790166 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
867,sin(0.5x),-0.078017313002259 -0.983571010948835 -2.37005851685982 0.714138814046529 0.58584476653726 0.0272335448714687 -0.671059659733413 -0.98954480675684 -0.323815923557922 1.16460038960516 -1.76334457447984 -0.274375066955169 1.98178886824474 0.0976725768550264 0.948382244325969 3.11330092746115 0.679258965367553 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
867,tanh(x),-1.35153790003345 -0.461951155469273 -2.46247743206868 -0.520099674235525 -1.35833938122535 -2.30127533011547 -0.814875331779643 -0.748030151613833 1.2205324440129 0.20799672752402 1.8590395372095 0.570960596923585 2.38714999495429 0.879296266258171 0.811505509681803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
868,sin(0.5x),-0.255095095483962 -1.3344487633986 -1.35709145977747 -1.92922900758964 -2.03221430019316 -2.32767576867707 -1.36285400904379 0.990568541921929 1.40728542023562 -0.117975708453347 1.66912183669839 -1.47071342031638 -0.728567359946527 1.24678023019054 0.440525409099422 0.594917280754049 1.02279545236069 -0.279231592506307 0.84138156150006 0.320627022896112 0.920816894442152 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
868,tanh(x),0.552159924912406 -0.365499352282141 -0.250426280503168 -0.877147656078057 0.400104307346457 -0.952930623224911 -2.08323845195406 -1.75125969892728 -0.316074428516185 0.555048741258696 -0.108643412535357 -0.451039534745564 -0.182062400224145 0.384822137848325 1.09760218989876 0.461311586147782 2.28190442296546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
869,sin(0.5x),-0.810834434448053 1.04190145313821 0.179226778548531 -1.03693463032721 -2.31475106462625 -2.32776241424259 -0.155675310988646 -0.883410750923248 -2.52011836454786 0.7021156885291 0.119608125882142 0.833648688415944 -0.138528081276247 1.76982873000339 -0.05293306087253 2.05063957872226 0.256963599291485 3.4124860397599 2.61902410211635 -0.348981922439511 2.38696990923076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
869,tanh(x),-2.09130727711344 -0.587622925303039 -0.799692163914996 -1.46197415838177 0.461888814715146 -0.351761474485246 -0.176731608977506 -1.46663228033725 -2.62887327085841 -2.45055445063797 -0.504068459933193 -0.902060835771955 1.24166925685217 1.2040118502997 1.78849350399644 1.66453825197762 1.01346979798194 0.844884888415526 1.05736610625372 0.81551692252498 1.29243886946426 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
870,sin(0.5x),-0.444180679740706 0.253316878565067 -0.0982649637083244 -1.98114130378465 0.0694805085939507 -2.77698811014945 -1.56898567810288 -0.712232800809104 1.44129706215244 -0.359496616070236 -1.69529670912099 -0.711499676154795 0.379421156736477 2.3727307225168 1.53649928864085 1.22594609606526 -0.647626378076861 0.713683749358937 1.11982079611483 0.212520100138018 1.66598877377476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
870,tanh(x),-0.71148914444456 0.812731373991104 -0.978158486278418 -1.57699562996736 -0.368975593372253 0.301443664601706 -0.865135921697347 -0.284134794498566 -1.06535406051463 2.09385286561412 0.454691696256819 0.361206293222606 1.40392141525259 1.02704865733316 0.628340250908474 2.63513931184412 -0.664453493693617 -0.249534661030681 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
871,sin(0.5x),-2.51261086851708 -1.38143048087109 0.296316548231243 -3.17900335945891 -2.43594251420238 -0.506885921291041 -2.12226013516104 -0.250385838538374 1.38775035095281 2.57192389756834 -1.55536798466374 0.455176756836983 0.648697566839217 0.894753519232172 0.601687539843472 0.813048030114922 0.632103912076811 0.753588150198991 0.75219350604803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
871,tanh(x),0.190603341357456 -2.41722566859187 -1.18494766557389 0.174941808406488 -1.64323090031423 0.444325502910482 3.49601414858248 0.369272938361383 0.443979596448307 1.05789078944285 0.69603679606278 2.92243677529922 0.532512495645829 0.331415394277965 2.58764989357353 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
872,sin(0.5x),-0.957423902195322 -0.826936001693634 -0.971450203451702 -2.01864198114955 -2.65394888573001 -0.830970466749802 0.426752377596312 -1.24481526203023 -1.07569333568398 0.0765002449813272 -0.995574016777956 0.0699744366872063 2.04245361697111 0.327615549230126 -1.52602804369855 0.253273322547317 1.83857978867719 -0.174044360277127 1.12634876377472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
872,tanh(x),0.337032776148201 -2.27692810930634 0.102006053255517 0.695712965107423 -1.40932209262357 0.422340708385592 -0.287996329542543 -0.771617530972437 -0.521327666127545 0.852042694697 2.61832004170409 0.0178708286039243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
873,sin(0.5x),-0.170245520128944 -1.35866239860261 -1.13336190343115 -1.10808175619658 -0.0447891219485933 -0.0698174828753545 -0.490399151930425 0.548255574806313 0.863195877194726 -0.643894102187276 -0.814324561765777 -0.443588674818316 -0.293007108988036 2.35585874706028 1.3128384510316 0.709411498036251 -0.206362017450377 0.1566961908059 2.03082381648859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
873,tanh(x),-1.39706020662455 -0.497861917219116 -1.4722694549723 0.400320371879046 -2.39592430421239 0.776042541531849 -1.89632157452945 -1.76024314204859 -2.35667982587605 0.292593962338565 1.18716811562075 0.419378578901042 -1.10082133213147 0.717380250693502 0.0332801500943877 3.38039506594884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
874,sin(0.5x),-1.23974475449435 -2.18497608907635 -0.291588998524372 0.0529728550586016 -2.27544212677636 -0.847186272431247 -1.17780465410246 -0.462956137102474 -0.150869593095716 -2.50236161124071 -0.673036800690587 -2.12531755054836 2.30925033970318 0.463727192693009 0.662195314346112 0.518349986653888 0.984160572361354 2.89366060191937 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
874,tanh(x),-1.26683983051442 -1.39958166420301 -1.20959711339729 -0.620107492180612 -3.34072879223751 -2.92084754277085 0.383414192903449 -0.556925439677416 0.375374322016352 0.699201331802736 -0.839808325447597 0.515949834624058 0.587338185684833 1.56934933574371 1.69493087102547 1.48135221679554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
875,sin(0.5x),-1.68754755420525 -2.11685268565477 0.507020406382274 1.91325417649322 -1.14076009095593 -1.68156552164787 -0.0499388877628325 -0.50861000664419 -1.0991983063708 -0.335676533735682 -0.257059643526932 -0.719741501918114 1.81507311914646 1.65941204119401 1.64948467161797 1.5456002913188 0.785867834770206 1.51379528607045 1.92675369925809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
875,tanh(x),-0.802438569336266 -0.73696385320128 1.21714191026445 -1.64493803019582 -1.90104386962842 -0.953372492985582 -0.711144628343297 -2.47561106614776 -0.0790856624286617 -1.02621760775259 -0.44267351419056 -0.998964827719288 0.640396365021837 0.519231761471068 -1.27562850748222 2.14883824134543 1.45921337968709 1.82325644931803 2.61170461257868 2.21350170108303 1.9909950392822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
876,sin(0.5x),-1.28870687394639 0.944419596744444 -0.942510382920259 -1.44816418397527 -1.23923103004988 -2.62347316870072 0.481517957032681 0.856191942404351 -0.133465940512954 0.424237060638712 0.654336586475448 1.22319294057533 -1.3498154291895 0.96660882503063 2.5910972035706 0.759167589531214 1.53616588714431 2.95242186188151 0.391641782214162 2.3401886481116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
876,tanh(x),-0.71342809832876 -1.56774668399821 -0.608219965127773 -1.44729554692992 -0.51413681478136 -0.0244522702391304 -0.231871805476288 -2.08444720379142 0.74597450817927 1.91334115916878 0.500529042100405 1.87162965726389 1.32397864016802 2.00115383568324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
877,sin(0.5x),-1.32163621774395 -2.04722638682887 -1.04224398693057 -0.67454607017823 -0.622125654495893 -2.60083184404573 -0.612977606598652 0.0869759236522434 -0.682505777476686 0.694679237382058 0.441315938077074 0.945547538584941 -0.123437445426495 0.408048314531605 0.879346637763154 1.38696655779208 -0.97729127836514 0.0994560334686458 3.29605385419978 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
877,tanh(x),-2.00982616048521 -1.37694314063566 -1.44789173941218 -0.440484597196612 -1.6479653422186 -0.0141295913364183 -0.890380878255079 -1.28798187334775 0.458862547357616 -1.24914734259638 1.47037987114106 -0.154931223615553 1.44001951978837 0.690871919837778 1.17647296576795 3.04185873858201 -0.271664816020083 1.19586372926476 -0.893463918688251 0.996287153431993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
878,sin(0.5x),-2.26281617878749 -0.101647628202211 -0.831014553114326 -0.18697614782708 -1.3088999654734 0.0925096460647877 -0.966876262152106 0.141305309368258 0.21027838281531 0.595588551914033 -0.43959860139986 0.0653467622971936 -0.0407256049927841 0.208166093823536 1.87046321660773 0.642740896135 0.725802091207678 1.66332315641344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
878,tanh(x),-1.45761673233563 -1.47208377250052 -0.925641320091975 -1.74037077511453 -0.0238762606155979 -2.21351762790176 0.203969972595445 0.399900706079552 0.215257827055363 2.18323871292243 0.839075144465352 0.364853390463361 -0.155688240868793 1.44348897349837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
879,sin(0.5x),1.42946206113802 1.30279076575402 -1.44958861289602 0.42129849895068 -0.71665663977865 0.507786820574233 -0.697643783070017 -0.661281436737041 1.37505373629149 0.596544533261981 1.02907635090045 1.36372373788184 0.605595915382436 1.46497493630545 0.267466137766691 -0.231808431065109 1.95141333997955 1.33334246153738 0.580631037729082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
879,tanh(x),-0.564693604550024 -1.44160903690322 -2.41604526071307 0.0954161378223657 0.490308149944217 -1.77217925431185 -1.23905436741371 -0.534751337513992 -0.652519372737756 -2.22859587788538 -0.0398683124854854 -0.959983919523631 0.54703055172879 1.6467346078073 0.863722671417769 0.427946194663907 0.657008886302832 1.30176120615268 3.6567521991894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
880,sin(0.5x),-2.16942621399333 -1.05429914650374 -0.738146079839541 1.02358969180414 0.013205454612764 -0.212234344158955 -1.40113097125302 -0.404113908731679 1.81834538283957 2.66950909520648 0.479005569248498 1.40647971200714 0.549285527372682 1.60472604590426 -0.242793474370254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
880,tanh(x),-0.466144251449018 -0.865581429242998 0.232426442938859 0.149811837131267 -0.502778271809959 -1.74677419987633 0.161708227783798 -2.03241688619562 -1.27948553135506 0.0571009675830642 -0.00316810878283968 0.75758074360545 0.130194382294993 -1.52463961351675 -0.209006712080629 -1.19195516246525 1.15882705431576 1.74080236749179 0.891524974106646 0.0412881676844628 -0.650989882532634 1.61558716784106 1.77183598139892 1.88486448715784 -0.943987038968887 1.28427993138801 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
881,sin(0.5x),-0.529834286943026 -3.24966995316525 -1.4903484199609 0.289590565603451 -0.559524555307419 -1.20310120631107 -0.0481871064236301 -0.979934068367412 0.658232027811313 -1.07360608024706 -0.385668618724644 1.38871913899834 0.728133275161974 1.8077639485643 1.07017863846171 0.358875118208562 0.388266982477023 1.42575904676064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
881,tanh(x),1.00595400540812 -2.46047959719917 -0.710382916923562 -0.466437946720663 -1.69142409510586 -0.672466982713451 -1.20337961136615 -1.73789745416009 -0.239465941189399 -1.30026298597894 -0.858790777117305 0.0168229810442023 -0.153273912541821 1.10428919621658 0.992261189063803 1.7129458188585 2.10712081356689 1.12906329598058 -0.0187421027712297 1.94625051012323 0.24891215250788 1.24441794192588 0.1514135368117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
882,sin(0.5x),-0.94146653033214 0.319711811190359 -1.46075770743944 -0.367859619149107 -0.711794366303068 -2.30455336004542 -0.235644529297293 -4.46989724601147 0.187120517275336 -0.390616448102211 -0.392848116344444 0.530578275765441 0.367586263840967 0.332227602343364 -0.268656966828791 1.01432304438315 1.20226685147186 -0.402276685923044 -1.05425716717887 1.3475603053739 1.69908587706281 0.367700165822955 1.752118890443 0.803350161822142 0.105217965427322 2.90167426418197 0 0 0 0 0 0 0 0 0 0 0 0 0 0,26
882,tanh(x),-0.29424733622007 -2.91152134126282 -0.891834932117269 -2.09396194328641 -2.13853580411273 0.131441010115416 0.211891082740739 0.207257097256437 -1.4758601523279 -0.599502216463136 -0.0230981532838777 0.0318231838861276 0.728133501197067 1.2001379178253 0.530980215220268 0.974101602941233 1.17266893390368 2.56181931131072 1.94859833991162 -0.373386808910216 0.841071273216086 1.02440336016821 1.74046837187468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
883,sin(0.5x),-0.652691509612782 0.985420171925295 -0.652810201137573 -1.25239438028196 -1.65750650340464 -0.268369639139525 -0.373419624069012 -0.253326958874256 -0.0766187561287033 -1.37400124440772 -0.138355976355604 0.122701448843803 1.76955387388264 -0.340346719430135 0.539605427317204 -1.38199244281456 2.5438325950227 1.02056993331272 0.863463801867812 1.12474092440093 2.52359600789323 0.206972858378338 -0.243516798078419 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
883,tanh(x),-1.43099860976118 -0.317684027422213 -1.19592462575392 -0.650504824834709 0.121071403580787 -0.460330449910059 -0.959101499120585 -2.0091316335156 1.57540170910838 -0.649361920865349 -1.11237086606188 0.82972031334285 2.3856754323716 1.03286373119203 0.91446879920639 1.36654474173481 0.037280390101414 0.492172594302073 1.56635582081334 -0.334137042596347 1.08852095578502 -0.312114685605692 1.54108769825298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
884,sin(0.5x),-2.89710322671546 -1.63068333538593 1.11901261343848 -1.64611153632862 1.23904624000637 -1.83463155160971 1.21433324187688 0.570207140788507 1.58706670345655 -0.538291948202302 1.33054994557755 0.519896893726457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
884,tanh(x),-1.25806422526473 -0.0196803386415304 -2.22258043605243 -1.18598631671564 -1.03862618823937 -0.490871572982897 -0.602418692583369 -0.551103019580341 -0.997281716015727 -3.2383611290587 -1.29887379170194 -1.00671902410666 -1.4918148641209 1.29493130687522 0.64442079781244 0.36933976368109 1.09202879743366 1.82197808766053 1.20325072018617 0.238368047504919 2.57207574161143 2.5563732239356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
885,sin(0.5x),0.593115533358579 -1.67414897465104 -1.3365677821925 1.39799765005013 1.25206728461519 0.0568955714050245 0.156110618499256 -0.89470450551984 1.13847083944939 1.25631154320639 2.47324930972854 -0.182548204698774 0.362567185903565 0.393289802291391 0.365875202751938 1.29990049609014 -1.04046958887489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
885,tanh(x),-0.519995508421754 -1.48350578715225 -2.7112725491248 -1.00674333482735 -1.35246918723018 -2.04961811395986 -1.54634575446379 -0.213311842919987 -0.601397379682034 0.514330918471341 -0.649443823737609 1.38593257286353 0.833374325732103 2.43215109866609 2.4566690442713 1.09220077961378 1.01383929809504 0.653185965558654 -0.880594172186896 1.22271814511471 1.99442879519018 1.06121067265243 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
