id,type,series,series_length
941,tanh(x),-0.592325637568055 -0.811703385805356 -1.98402325133196 -2.28319952159846 -1.43101169609525 -1.03139814222177 -0.270534020240615 -0.656099279860741 0.101474903726965 1.27680631960979 1.06587318566195 0.412893187603396 1.53995894254972 1.18881928126758 2.06841509936769 -0.0371441447458047 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
942,sin(0.5x),-1.21015382655781 -0.245610197455487 -0.931801880512675 -1.36946389723009 -1.05222339650177 -1.39204490810677 -1.2504707125562 -0.372201972009271 0.0566325307555621 -0.808413144535068 -1.00791945974198 -0.526037271454981 -0.232366396729084 0.930077376385679 0.890951821589186 0.892349420820742 0.414904616792944 1.15143012292595 0.483619343503239 1.36561140987489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
942,tanh(x),-0.869049404873354 -0.499156425935404 -1.76113292802785 -0.769712622402239 -0.784550302510689 -0.448124723459024 0.315344750458823 1.0371703940761 2.47749612462453 0.782984691461263 0.79150985306319 0.81614510317335 1.7975512624684 1.50400297714922 0.775195847378411 0.366835061513864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
943,sin(0.5x),-1.57547544990263 -0.883897698536411 -0.807811281877476 -0.997632590945463 -1.29724607438865 -0.845912722946641 -1.72150535971433 -1.02478928012647 -0.609374278595997 -0.376462144619188 0.083168569272414 0.683924742697077 1.47217884651033 0.49622317652005 1.09950176208 1.57681271224123 0.873409492811601 0.448314637694966 0.624049816897022 1.14868185171264 0.780228087813993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
943,tanh(x),-0.472536029184427 -1.35812979575302 -1.19841809036764 -1.32391277184791 -0.618989406904345 -0.73852259786036 -0.838848205339665 -0.10479651403656 -1.19920079779046 0.178623433109488 -0.227604535790929 1.65823989875499 0.838394882394216 1.00444326163463 0.560445102881791 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
944,sin(0.5x),-0.135833263691131 -1.10789096483316 -1.26408286973428 -0.499823062551231 -1.03865984190461 -0.387298713544045 -0.188133204841805 0.630159922908776 -0.407024372297122 0.221764864626089 0.0793390307287851 0.419971184671553 0.842188549797099 0.253190850798124 1.47187646667956 0.388730022683412 0.47717966543068 1.7940395512283 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
944,tanh(x),-1.05221715580896 -1.41565952720383 -1.92897221931276 -0.750503870032758 -1.21500615748603 -1.11431542467373 -1.08629088382064 -1.06792244099821 -0.750410508456937 -1.14390317744298 0.0103824076172224 1.01043612117888 0.205002303898899 1.24076291508977 0.629404013513662 0.771376465788336 0.785117502140848 1.09098790204845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
945,sin(0.5x),-1.30435370813245 -0.307551752706017 -0.0814099696347222 -0.470983933371985 -0.208342704672582 -0.68866438882058 -0.591470504315185 -1.34468799500099 -0.904025735669336 -0.00474560051001793 -0.354442244789718 -0.493346378754864 -0.117252796234364 -0.0207355756304928 1.31306000770485 0.805151168985859 0.487966889639079 1.24292153585757 0.958083395624793 1.91321932101958 1.20373607896514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
945,tanh(x),-0.541842087936517 -0.836451672946511 0.0841775466959584 -1.48109376591383 -0.671377625137396 -0.97715424490598 -1.59660264649845 -0.397713475044181 -1.03444253203313 -0.0321404435397841 -0.578480134138347 0.857262250821555 0.255343550671351 0.533775128283222 1.21987301125865 1.16223323465163 0.269442412363034 2.30336187758855 1.19159936639729 1.33572259443484 1.5787808888544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
946,sin(0.5x),-1.05844880466673 0.381044635115071 -0.773270381334007 -0.96176759849055 -1.40288845077066 -0.85167541924466 -1.29534148993499 -1.70632090550272 -0.179400123342024 -0.304098168404745 -0.361045145716391 0.522506694006886 -0.176905452777203 -0.743888075123527 0.567181444668683 0.3062324098002 0.937220394888602 1.29117010552413 -0.140195724927403 0.125880329861375 0.681834652873668 0.766199598766283 0.0592198795436435 1.09597791719418 0.594627377010587 1.40874208256922 0.724575436040145 0.694086017669229 0 0 0 0 0 0 0 0 0 0 0 0,28
946,tanh(x),-0.883517917017343 -0.950192270172494 -1.06786568515894 -0.505015807873238 -0.99107352104904 -0.815847077519917 -1.15039071635603 -0.0790837837837931 -0.657264978910609 -0.0126702322921624 -0.973938463077541 -0.588809926045988 0.803775925699506 0.867296912768095 0.134509269464529 0.379374623518151 0.724135829303229 0.268149976544935 1.20115742713016 0.0532917615690256 0.845197420120652 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
947,sin(0.5x),0.393251880632079 -1.6184460044077 -1.45986298117312 -0.884965396029706 -0.466189271167943 -0.680215852590123 -0.233263335811715 -1.04516752891308 -0.17380296058422 1.22905581429128 0.456172763534959 1.47021338073836 1.19783411089279 1.13468837909209 1.24688353691317 0.838037087607775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
947,tanh(x),-0.363210137905136 -1.18701284084996 -0.477164604375049 -0.914156604240903 -0.00398640874174083 -0.52308428282757 0.498054006729533 0.919523574614183 0.576785897196613 0.266183793728049 0.467255369727932 0.810682789081021 0.898609882333509 1.63018998874605 0.157036997511382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
948,sin(0.5x),-0.573117316106551 -0.893316907385017 -1.22589192579864 -0.377055108649759 -0.320873332599505 -1.17641858978095 -0.633587642758612 -0.65411424739493 0.161057686588171 -0.0143306016660678 0.810865491098797 1.17584229464843 1.05640487091597 1.46026021687462 1.15698843302088 0.330809350318165 1.1069459688918 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
948,tanh(x),-1.08326522151503 -0.633336305963656 -0.918341888226173 -1.10361265508865 -0.598459365047352 -1.58850352100628 -0.501550216254663 -0.167087506513155 0.241582216423153 0.060254825363647 0.646875866230357 1.72042916839101 1.67715074347458 0.878727057811944 0.34143011845223 0.559268771937202 1.05436235309438 1.36583889474866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
949,sin(0.5x),-0.578059261769888 -1.17036619067136 -1.25708196647832 -1.79675317705363 -0.587971517643153 -1.28515651203948 -0.255844857238085 -0.523978518052186 -0.748313448190519 -0.273115426756652 -1.00126464734644 -0.770217982042431 0.368648200309244 0.951892751102295 0.510363288118375 0.489399786848171 0.768740825946721 0.930793593386193 1.03847241338619 1.71378820756549 1.23207201740446 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
949,tanh(x),-1.11491155349257 -0.995786958135992 -1.21708911367653 -1.13341906637107 -1.31910261305272 -0.552920089883415 0.63718733377849 0.416445355798353 1.03578709068761 0.339828607488253 1.2640140717855 1.76667494081448 1.51996631659875 1.55135626292652 1.37077074515655 1.01302772680761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
950,sin(0.5x),-0.803444561558936 -0.323778491358411 -1.47007990374839 -0.645072973351213 -1.48063900983361 -1.67892814227734 -0.774327445309966 -1.17608375346208 -0.0446789466268956 -0.131317008757149 0.143017483434215 -0.128241998486516 1.23680582802804 1.01690280229404 0.815036768621064 1.40928990734147 0.504122584006953 1.0703893230059 0.918659730095934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
950,tanh(x),-1.16780802013383 -0.854044147295667 -0.464082400951032 -0.87900885210445 0.159750748771728 -0.922193084940524 -1.73234396119636 -0.36680122724956 0.145941579786968 1.19266432043695 1.62653642048322 1.78763538258175 0.540406547254547 1.01436400495553 1.06481079677284 1.33791754510128 0.361793902961909 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
951,sin(0.5x),-1.02977764678349 0.180391730982453 -0.422738694592955 -1.56630803627312 -1.53500708879904 -0.866020563949494 -1.04270396915345 -0.0594733500585451 -0.350243596672177 0.696267845617758 -0.139683728487343 0.307528115779794 1.53479197634909 1.64315516393385 1.25458570871543 1.45072599392001 2.19619692427825 0.435852066021881 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
951,tanh(x),-0.434618008758455 -1.42069959597042 -0.231111330736631 -1.23446096168424 -0.815281337204084 -0.653492815223161 -1.70784790870831 -0.0969290072994335 0.15174193780708 -0.650406857756128 0.261756739645894 1.55694825039986 1.08487205273275 0.698742856675757 0.403277576033014 0.551171726559784 1.65335858579341 0.51251476181619 1.0750645465802 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
952,sin(0.5x),-0.252487553313109 -1.34605689100797 -1.81206615465885 -0.207384277186958 -0.774403363056948 -0.536102018979515 -0.48143403406479 0.0972501028324527 -0.600027006332323 0.284084093591819 0.657939100557479 0.361416591422868 0.842788137501421 0.442778651394478 0.496949315747714 1.6132038141115 1.66708811968759 0.822394755662685 0.815263805344191 1.26281678012876 1.59143227394624 0.202180034586574 0.733786549931356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
952,tanh(x),-0.743203698590556 -0.413996729952073 -0.961183547547481 -0.812425080556209 -0.519237501592121 -1.04498280196993 -0.980791928549669 -0.318343356883757 0.360198604149805 0.291279249543411 1.22949584203016 0.443562818846508 0.641841955106975 0.45178426552088 0.744728408299291 0.785140713183766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
953,sin(0.5x),-1.7339734066399 -1.33576538257796 -0.940352412046781 -0.998349903626818 -0.296579012291479 -0.698898672044285 -0.602758595945278 0.296767876850174 -0.0497893335882896 0.0502004265755012 1.48342915153458 1.24054526806224 1.18705526778728 0.968284511992925 1.32307350748656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,15
953,tanh(x),-1.61193425973246 -0.334052031585342 -1.5881621954544 -1.35748673354475 -1.48704147913177 -0.889288281596769 -0.666932640385305 -1.32952678625001 -0.0501889124198218 -0.55149407876959 -0.877242767836269 0.509859801288244 1.64858476465876 0.0990154879402071 0.635908914228579 0.791819330357575 1.14521253908148 1.97584409799582 0.929694542207731 0.793346233331511 0.970181516751327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
954,sin(0.5x),-1.06063067136705 -0.932606283571407 -0.490268327784574 -0.949369981444206 -1.33395004905172 -0.695537321490562 0.0175102461382209 -0.961972533603753 1.03889092181603 0.80336255468499 0.382910598925617 0.573929576657016 0.434501222078067 0.492296907651586 0.959170309065764 1.96958852968523 0.592038859224417 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
954,tanh(x),-0.938465312976117 -0.791340271455003 -1.3784198832301 -0.952477928408915 -1.41295222139646 -1.82100966391123 -0.796296220643462 -0.435280788253125 -0.533662984415643 -0.579951294136168 0.0190290503306011 0.397174408470855 0.662013250522097 0.619198712893732 0.389771128813573 0.43586507860922 1.55894872483891 1.19995560065227 1.42159435289468 0.709872876507162 0.844017080509313 0.467462139682194 0.936528727464515 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
955,sin(0.5x),-0.233710958977923 -0.495560551784858 -1.57567708933379 -1.42507942745469 -0.574595391575929 -0.544786444304177 -0.987434279897408 -0.0498274484811678 0.962028435448482 -0.496667734603406 -0.723709731287509 0.0370729942541649 0.21330903119388 0.804327652007289 0.518910374377036 1.40332694717087 0.633122482696242 1.7626162446729 0.747380610704971 0.652251261684615 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
955,tanh(x),-2.23258455974888 -0.342669475066033 -0.326653566320153 -0.898174149846056 -0.211032636830452 -1.18573878394817 -1.17980218991649 -0.970943700803472 -0.560255610218595 -1.33549471867672 -1.42061878199898 -0.329534478455226 -0.492222102859341 -0.0802471411281366 0.859217387392149 0.581569261787172 0.45978042075754 0.442031010610534 0.353513087918121 1.45189682460816 1.16456284525223 0.673715262047511 1.3723020600466 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,23
956,sin(0.5x),-0.0629695378884069 -1.21140494163805 -1.41768311550249 -0.774491150198367 -0.117328412189674 -0.371600463981757 -0.609584598065226 0.744762040538795 -0.156461442011888 0.495370221817554 0.736833897025711 0.0212749130930416 0.597340546265188 1.37411696016819 0.604229269757786 0.501811892108327 0.155184890023074 0.127351207984743 1.03411666034233 0.4170589083751 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
956,tanh(x),-1.05875577294405 -1.23316675991323 -1.64308303531864 -0.916066103907415 -1.34326005093024 -1.26310649975201 -1.98699259110337 -0.925142795452273 0.536691504709392 0.921511999728619 1.29439890994624 0.859799454631159 1.50162291326839 0.976448071184605 0.354237406951672 1.11534366352742 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
957,sin(0.5x),-0.881904928378178 -1.45895044430155 -1.09826962943842 -1.07050724820421 -0.617490936804897 -0.334016118690051 -1.08964629634894 -0.160333886976101 -0.39792426364879 -0.0376870680170937 0.574879402562076 0.063687060553311 1.55064911573453 1.01296451714675 -0.118561426494335 0.011228532309805 0.864964207323311 0.517421734896871 1.90548837307205 0.370337309026456 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
957,tanh(x),-0.442592489984533 -1.76920413724511 -1.19495107915891 -0.615015347089622 -0.682144720697204 -0.596407543418848 -0.873145790208224 -0.434188269669216 -0.686305677065131 0.0904123305456438 0.343148765560083 0.967463089927026 0.613297411088899 1.12668425805642 1.17403884305213 0.993620886326093 0.755111876552334 1.27442146505355 1.26027347105305 0.374839861689942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
958,sin(0.5x),-1.10064160741429 -1.37545332715697 -0.953201304597438 -0.592170113995321 -0.776367043802798 -0.642060633330941 -0.0424757636362434 0.0911147051619386 0.172416900468569 0.903489740994386 1.08832072184051 1.040351626266 1.15458981798166 1.51705044952795 0.888025700841822 1.00599320330042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
958,tanh(x),-0.815558301502525 -0.77671681838612 -1.73013956651937 -1.17016470904604 -1.93793638679245 -1.63835880313715 -0.995576633966202 -0.737014368087152 -1.27910084338825 0.604071882548334 0.60154169380787 1.32880077237542 0.528748730752836 1.54438355509159 1.9071712856522 0.840855273996313 1.90701443922726 1.47108570858416 1.2289695596566 0.743917600670978 0.187869942320115 2.56260971612259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
959,sin(0.5x),-1.0009630167724 -1.06469668680933 -0.343757855954185 -0.285623967119979 -1.18293138479574 -1.30391890948767 -0.701259188927653 -0.298574477281629 0.627326934174122 -0.346407392549562 -0.566691242495519 0.14457627232073 -0.78411656660093 0.567053004377996 0.866153587573702 0.887193173485937 0.977875911981078 0.945140964178093 1.77197473561859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
959,tanh(x),-0.754408224753197 0.00263284320821366 -1.29207198675928 -1.28928121503952 -1.20884630265143 -0.595121252764797 -0.477303128525733 -0.281884930405828 0.98464792535952 0.0743952363823902 0.661526743349912 0.895407409394442 0.519869755621673 0.955165483971004 0.716916452596838 0.776147824976072 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
960,sin(0.5x),-0.358958194819634 -0.999134377709685 -1.00920248835072 -1.16374690154109 -0.373263651935978 -0.833596338673468 -1.71312504110764 -0.897754306219157 -1.20777603335889 -0.67658195345098 0.15420427130574 -0.34294368882577 0.47180215808034 0.648333769529435 0.161944151095024 -0.156355109590414 1.12940077093229 0.770870001325312 0.00328568458636713 1.26789221629114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
960,tanh(x),-1.01402416949544 -1.09989407246743 -1.37861194970976 -1.34058157481298 -1.07814618207097 -1.61073178162254 -1.47317737596028 -0.491838657482828 -0.0633921167033143 -0.0892118054856753 0.58823395712337 0.309572621640253 0.783718811397107 0.67569032439063 1.26150714150677 1.90240665337184 1.0034985977193 0.960342689873429 1.01484937412232 0.262025299806259 1.44816353555306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
961,sin(0.5x),-0.476521436573072 -1.51999292361811 -1.70750451098752 -0.345945215956598 -0.610236509268763 -0.891855642601046 -1.24858854971493 -0.1825369039094 -0.30115592722436 -2.39802117189496 -0.304988347095377 -0.052838031899246 -0.97269430906884 -0.177300017762148 0.461516960028845 0.000573140773811542 0.392185600709797 0.8024586946475 1.0565401694302 -0.127008322009115 1.60574582827083 1.68752311964684 0.494767328189557 1.06329572402457 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
961,tanh(x),-0.936363610744344 -0.738546341006301 -1.67105183151556 -1.72336341919661 -1.22638611217833 -0.426375542035945 -0.564406314801151 -1.1966313532923 -0.369340377888797 -0.379412077417731 -0.0740769895560055 0.871586625707054 0.871168314838855 1.47023207060944 0.739250329019995 0.0755949257657254 1.40179396087793 0.737106732416725 0.771792139731993 1.18061804267518 1.18891080692844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
962,sin(0.5x),-0.413107265429325 -1.02864801856099 -1.14682209363665 -0.483096222271234 -0.212649550711681 -0.472847313392571 -0.639851235439778 0.471897432733904 1.98753092514147 1.52460935419192 0.712420825499138 0.895426702205644 0.234045421226338 0.364331273027413 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
962,tanh(x),0.135860527347295 -1.2708741916442 -1.00094798204938 -1.68616583180708 -1.94666945764286 -0.139430437261104 -0.386854975321055 -0.42277766900026 -0.820649541005779 -0.462960990230703 -0.910199972885368 0.456498662662385 0.474050338728999 0.208637056355123 0.63782725216948 0.885937545128212 1.50364909440172 0.596592999230452 1.33956877470789 1.29825573801463 0.878100533392825 0.636891906520207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
963,sin(0.5x),-1.31681513933691 -0.958931799443051 -1.06228243487197 -0.493713334781935 0.160744989493264 -0.177568739413958 -0.180951463688299 -0.193118229796579 0.490639894733941 0.360485566005522 1.32833630108789 1.25051943639068 1.2641798434634 0.911942766714996 1.99403061170319 0.987121992908852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,16
963,tanh(x),-1.39210297233653 -0.577334288563736 -0.648459009488639 -0.441909856481537 -1.23409510417473 -1.4895028776949 -1.18859478018071 -1.47739353457704 -0.927371202774783 -0.411701199131371 -1.49693346781621 0.0641895574120098 1.06357475600092 0.952478755180357 0.224936389614302 1.47871021709508 0.955836322887316 1.43487062171498 0.416778928036532 0.496843460688458 0.709265211260536 1.01044150194791 1.07546035356605 1.16174434174412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,24
964,sin(0.5x),-0.71377449399744 -1.18036990538698 -0.427735471274174 -0.513555331648734 -1.01935263971257 -0.88647858332792 -0.427573419994902 0.587240922838715 0.091807269162094 0.815610885931348 1.0264521622218 0.479983347289123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,12
964,tanh(x),-2.01570967855907 -0.160639740484853 -0.635883776413301 -0.735117039179965 -0.280626942321564 -0.652152883861918 -1.13962079243358 -0.213245962131197 1.00147888982704 1.29113020239082 0.951701451974744 1.22505273915005 0.941141005073882 1.17952274595553 0.219021366527136 0.42097090429175 1.23188396028007 0.776649277084291 0.238039260678561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
965,sin(0.5x),-0.940193959873354 -0.343345954618653 -0.973626709550841 -1.57887046211041 -1.19953562125329 -0.491488951797879 -0.128653432733053 -1.23072235895897 0.110551467280742 0.579748979100643 0.0427267728271515 -0.742601532548864 0.521832066743246 0.406555007626005 -0.135417546837252 1.01576224472056 0.536429082478016 0.366017282001373 1.57319354253337 1.87199170303935 1.08391930676102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
965,tanh(x),-1.00308168539288 -0.226308729393602 -1.54433701105689 -1.44487570491814 -1.16684514355747 -1.32879940919518 -0.410630265805238 -1.42096853864398 0.539076025568568 0.339478584316238 0.724087306028824 0.273717913449764 -0.281874669684311 0.545495118089347 1.64830685388195 0.813692388121723 0.618413348111085 0.928917040937889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
966,sin(0.5x),-0.75892733167952 -0.268694783816564 -0.608421847875573 -0.334601775148978 -1.33154790939904 -0.958020292570414 -1.35853180258466 -0.902179230133597 0.175591265042502 -0.634738544003739 -0.818122199055829 0.148593086253389 0.833649307747224 0.867599230200281 0.904548752594702 1.48852260604628 0.858703150944346 1.90104160092217 0.997911843194829 0.982511446729629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
966,tanh(x),-0.207004495174077 -0.557681858143867 -1.63683891210844 -0.842643000937407 -1.1821827252685 0.00306830512630163 -0.749689987373608 -0.792050677087442 -1.57268891494115 -1.14060358878827 0.131314733009271 -0.179843925914479 0.0562429826786525 1.2450190433964 0.240883884770272 0.70405850447785 1.53913428056824 0.696590410509926 1.18268799378933 1.34108699461325 1.03097514830128 1.44975186934894 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,22
967,sin(0.5x),-1.09344678499772 -0.989926749896851 -1.04844374928684 -1.37408775370075 -1.32605620003582 -0.154039173900934 -0.063703643741695 -0.759159594344141 -0.0854596582079437 -0.824173299603729 -0.441049310066049 0.671969792993354 0.593683212483348 0.729439266605238 1.75352035733644 -0.311362267429433 0.994386885878524 0.567175871092575 1.07740058640942 0.998851662980873 -0.393414811016725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
967,tanh(x),-1.33721769125825 -1.35201353514095 -0.582714872045681 0.0108438824924919 -1.5590827562616 -2.16239433379973 -0.306585830026281 -1.08079404482768 0.480033433341557 -0.4789533800592 0.680171241809506 1.1946203930964 1.76993963473938 1.9726500789608 0.861021068286894 1.72342223746385 1.1090611201428 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
968,sin(0.5x),-0.590019643130861 -0.232436407497682 -1.77976032646361 -0.442426975489553 -0.514233363440649 -0.0520267380322192 -0.917725160273395 -0.402535862331447 0.413777503933713 1.13357340716183 0.416438129049231 0.549118497713776 1.28446056574222 0.925888225646716 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,14
968,tanh(x),-1.47674762664971 -0.541932754314376 0.125750939993579 -0.138615519387739 -0.20320054427817 -1.1267792626745 -1.01856837860841 0.159605566632072 -0.82181427666156 0.100054609093748 -0.226295618062042 0.964942409746388 0.753740804633536 0.989171421474749 0.514555450896824 1.06691585114834 0.466172945603739 0.45733195827042 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,18
969,sin(0.5x),-0.635386551416821 -0.807907334209193 -1.61448090657983 0.0543669057570306 -0.807458252653117 -0.711543850883064 -0.89718663113585 -1.01971615926551 -1.41870660121004 -1.05536727894309 0.539952328321313 -0.249974418285831 0.404479200697955 -0.120975624347296 0.563361348817069 1.47726146434036 1.10048301173268 -0.248630684087223 0.764021250383196 0.833071063960425 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
969,tanh(x),-1.28510615071854 -0.808767561148801 -0.206883602683933 -1.77332849507744 -0.336196526207225 -0.475356472147809 -1.63150982526637 0.19302117180765 0.0929658123674125 -0.801177732067652 -0.838820156196882 0.492114806899467 0.671040224015639 0.65868148722285 1.01520791600087 0.687889672087567 0.0818126070899389 0.756049905472396 0.680993003461967 1.37411865524929 1.12675574236817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
970,sin(0.5x),0.020174834067524 -0.162020508389131 -1.02978244400178 -0.967099359625506 -0.0135135743756328 -1.09081066650749 -0.838698583907005 -0.332742703055967 -0.428640388718714 -1.04052897118942 0.295995602602031 0.563791620627924 1.16381080509495 1.02286655928494 1.31573045518912 0.422315711738641 0.444117771346862 0.809863828426661 1.2946133245188 0.745781666145422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
970,tanh(x),-1.03504754787435 -1.15160225505607 -1.18236272729175 -1.10370998871194 -0.797508827652978 -0.51930905185713 -1.5380092036502 -0.484546313681557 -0.825646139470305 -0.285938823840532 -0.616268745092177 0.1857922150429 0.890546958347815 0.561640505963849 1.60725115116715 0.184946794877263 1.12668923935056 0.688497884196255 0.825682289769469 1.4271544053387 1.1153558744007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
971,sin(0.5x),-1.09113394662393 -1.07969914387095 -0.473661451027836 -0.643981593592102 -1.27464692897211 -1.5090519064787 -0.805018690912073 -1.36790861972912 -0.489328210183746 -0.417497918931684 -0.869510230669136 0.303519040481499 0.657622925444696 0.0787831281086885 0.843103543024397 0.70969615549636 0.546830329672384 0.869332663347761 0.677642131160416 0.594950560906428 1.64359166315222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,21
971,tanh(x),-1.23689519636577 -1.33465444365875 -0.668406879718168 -0.417385834107125 -1.20720562656542 -0.315825088350493 -0.623674916800751 -1.04877350242331 -1.52867138567874 0.225037852492702 -0.147293160641026 -0.572077141729959 1.8344184546039 0.586258139839162 1.21690726338906 1.21705306397766 1.11267788160527 0.478020765367663 0.895218496026038 0.523446409562142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
972,sin(0.5x),-1.31079658715748 -0.143967112059364 -0.569546946564892 -0.940778243471617 -0.746613574561937 -0.774740511243977 -0.494161327209562 -0.167025501406574 -0.641791194820964 0.596800219684023 0.0870221422715314 0.167894277305625 0.0501944325538578 1.2324415681687 0.597111566517041 0.930804615675023 0.559886337963317 0.0917811161591076 0.336093536124304 1.22755054839479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,20
972,tanh(x),-1.09514843286925 -1.63677796432338 -1.23844213953869 -0.651514209019046 -0.449161835399573 -0.380797850069121 -1.07125651053832 -0.262694772475345 -0.380600711479478 0.914222842532682 0.382687125171208 0.35696484333566 0.821346646214511 0.989700975315962 0.971781359131792 0.650686951812759 1.23784648754477 1.18680781543255 0.913641459408945 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,19
973,sin(0.5x),-1.21753345086959 0.0387004086611 -2.11932716253201 -0.992432171702886 -0.893292914740848 -1.08739873739398 -1.33534115980949 0.216233958921486 -0.652614856495592 0.100510873674934 -0.440720327279402 -0.396257025891795 0.918581743620115 0.350030065384182 0.804673821128241 1.15254821934922 1.72845470398902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,17
